F. Emision,ID Item,Barcode,C. Custom,Modelo,Descripción,Talla,Color,Cant. Equi.,F. Fin,U.Medida,Cant. Fis.,F. Ing.,Cant. Ing.,F. Sal.,Cant. Sal.,Stock Actual,Stock Equi.,P. Unitario,P. Total,F. Import,Marca
01/12/2023,316,601020020070073,,J0102,CREMA HUMECTANTE 30 ML TRANQ.,30 ML,TRANQ.,,16/11/2024,UNI,3,15/11/2024,45,16/11/2024,42,5,,22.9,137.4,01/12/2023,JARDIN DEL ZEN
01/12/2023,322,601020020160073,,J0102,CREMA HUMECTANTE 190 GR TRANQ.,190 GR,TRANQ.,,15/11/2024,UNI,9,15/11/2024,76,10/11/2024,78,7,,99.9,699.3,01/12/2023,JARDIN DEL ZEN
24/03/2024,555,601020080110081,,J0108,REPELENTE 100 ML -,100 ML,-,,24/03/2024,UNI,0,,0,24/03/2024,0,0,,59.9,0,,JARDIN DEL ZEN
01/12/2023,855,601020080500081,,J0108,REPELENTE 60 ML -,60 ML,-,,15/11/2024,UNI,2,15/11/2024,13,30/10/2024,13,2,,49.9,99.8,01/12/2023,JARDIN DEL ZEN
01/12/2023,543,601080010400020,,J0113,ESPUMA EXFOLIANTE 400 GR COCO,400 GR,COCO,,24/10/2024,UNI,2,24/10/2024,9,18/08/2024,9,2,,49.9,99.8,01/12/2023,JARDIN DEL ZEN
01/12/2023,544,601080010400031,,J0113,ESPUMA EXFOLIANTE 400 GR HIERBA LUISA,400 GR,HIERBA LUISA,,14/11/2024,UNI,1,24/10/2024,25,14/11/2024,25,1,,49.9,49.9,01/12/2023,JARDIN DEL ZEN
01/12/2023,545,601080010400038,,J0113,ESPUMA EXFOLIANTE 400 GR LIMON,400 GR,LIMON,,15/11/2024,UNI,2,15/11/2024,16,09/11/2024,16,3,,49.9,99.8,01/12/2023,JARDIN DEL ZEN
01/12/2023,546,601080010400062,,J0113,ESPUMA EXFOLIANTE 400 GR ROSAS,400 GR,ROSAS,,15/11/2024,UNI,2,15/11/2024,17,08/11/2024,18,1,,49.9,49.9,01/12/2023,JARDIN DEL ZEN
01/12/2023,547,601080010400067,,J0113,ESPUMA EXFOLIANTE 400 GR TE VERDE,400 GR,TE VERDE,,09/11/2024,UNI,1,17/10/2024,17,09/11/2024,17,0,,49.9,49.9,01/12/2023,JARDIN DEL ZEN
01/12/2023,548,601080010400077,,J0113,ESPUMA EXFOLIANTE 400 GR UVA,400 GR,UVA,,15/11/2024,UNI,2,15/11/2024,17,13/10/2024,17,2,,49.9,99.8,01/12/2023,JARDIN DEL ZEN
01/12/2023,345,601080040170003,,J0116,EXFOLIANTE JABONOSO 220 ML AMOR,220 ML,AMOR,,15/11/2024,UNI,9,15/11/2024,20,14/11/2024,23,6,,75,450,01/12/2023,JARDIN DEL ZEN
01/12/2023,346,601080040170005,,J0116,EXFOLIANTE JABONOSO 220 ML ARMONÍA,220 ML,ARMONÍA,,16/11/2024,UNI,9,15/11/2024,14,16/11/2024,18,5,,75,375,01/12/2023,JARDIN DEL ZEN
01/12/2023,727,601080040080008,,J0116,EXFOLIANTE JABONOSO 34 ML BAMBOO,34 ML,BAMBOO,,16/11/2024,UNI,1,15/11/2024,9,16/11/2024,9,1,,18.9,18.9,01/12/2023,JARDIN DEL ZEN
01/12/2023,336,601080040120008,,J0116,EXFOLIANTE JABONOSO 120 ML BAMBOO,120 ML,BAMBOO,,27/10/2024,UNI,4,08/08/2024,9,27/10/2024,7,6,,44.9,269.4,01/12/2023,JARDIN DEL ZEN
01/12/2023,326,601080040080023,,J0116,EXFOLIANTE JABONOSO 34 ML DURAZNO MANZANA,34 ML,DURAZNO MANZANA,,15/11/2024,UNI,3,15/11/2024,5,07/11/2024,5,3,,18.9,56.7,01/12/2023,JARDIN DEL ZEN
01/12/2023,337,601080040120023,,J0116,EXFOLIANTE JABONOSO 120 ML DURAZNO MANZANA,120 ML,DURAZNO MANZANA,,15/11/2024,UNI,5,15/11/2024,7,04/11/2024,6,6,,44.9,269.4,01/12/2023,JARDIN DEL ZEN
01/12/2023,349,601080040170024,,J0116,EXFOLIANTE JABONOSO 220 ML ENERGÍA,220 ML,ENERGÍA,,17/11/2024,UNI,6,06/09/2024,24,17/11/2024,24,6,,75,450,01/12/2023,JARDIN DEL ZEN
01/12/2023,350,601080040170028,,J0116,EXFOLIANTE JABONOSO 220 ML FELICIDAD,220 ML,FELICIDAD,,15/11/2024,UNI,4,15/11/2024,46,01/11/2024,43,7,,75,525,01/12/2023,JARDIN DEL ZEN
27/06/2024,329,601080040080031,,J0116,EXFOLIANTE JABONOSO 34 ML HIERBA LUISA,34 ML,HIERBA LUISA,,08/11/2024,UNI,0,08/11/2024,6,12/09/2024,3,1,,18.9,56.7,,JARDIN DEL ZEN
01/12/2023,340,601080040120031,,J0116,EXFOLIANTE JABONOSO 120 ML HIERBA LUISA,120 ML,HIERBA LUISA,,16/11/2024,UNI,3,15/11/2024,20,16/11/2024,19,4,,44.9,179.6,01/12/2023,JARDIN DEL ZEN
01/12/2023,330,601080040080047,,J0116,EXFOLIANTE JABONOSO 34 ML MARACUYA,34 ML,MARACUYA,,16/11/2024,UNI,2,15/11/2024,5,16/11/2024,5,2,,18.9,37.8,01/12/2023,JARDIN DEL ZEN
01/12/2023,341,601080040120047,,J0116,EXFOLIANTE JABONOSO 120 ML MARACUYA,120 ML,MARACUYA,,15/11/2024,UNI,3,15/11/2024,7,02/11/2024,4,7,,44.9,269.4,01/12/2023,JARDIN DEL ZEN
01/12/2023,342,601080040120056,,J0116,EXFOLIANTE JABONOSO 120 ML ORQUIDEA BLANCA,120 ML,ORQUIDEA BLANCA,,16/11/2024,UNI,1,15/11/2024,25,16/11/2024,21,4,,44.9,224.5,01/12/2023,JARDIN DEL ZEN
01/12/2023,354,601080040170065,,J0116,EXFOLIANTE JABONOSO 220 ML SERENIDAD,220 ML,SERENIDAD,,16/11/2024,UNI,5,15/11/2024,19,16/11/2024,18,6,,75,450,01/12/2023,JARDIN DEL ZEN
01/12/2023,355,601080040170073,,J0116,EXFOLIANTE JABONOSO 220 ML TRANQ.,220 ML,TRANQ.,,17/10/2024,UNI,4,17/10/2024,31,06/10/2024,29,6,,75,450,01/12/2023,JARDIN DEL ZEN
01/12/2023,356,601080110360003,,J0123,EXFOLIANTE OLEOSO 200 GR AMOR,200 GR,AMOR,,29/08/2024,UNI,1,29/08/2024,8,22/08/2024,7,2,,99.9,199.8,01/12/2023,JARDIN DEL ZEN
01/12/2023,357,601080110360005,,J0123,EXFOLIANTE OLEOSO 200 GR ARMONÍA,200 GR,ARMONÍA,,30/09/2024,UNI,2,22/08/2024,16,30/09/2024,15,3,,99.9,299.7,01/12/2023,JARDIN DEL ZEN
01/12/2023,358,601080110360024,,J0123,EXFOLIANTE OLEOSO 200 GR ENERGÍA,200 GR,ENERGÍA,,07/11/2024,UNI,1,22/08/2024,14,07/11/2024,13,2,,99.9,199.8,01/12/2023,JARDIN DEL ZEN
01/12/2023,359,601080110360028,,J0123,EXFOLIANTE OLEOSO 200 GR FELICIDAD,200 GR,FELICIDAD,,16/11/2024,UNI,2,10/10/2024,12,16/11/2024,13,1,,99.9,99.9,01/12/2023,JARDIN DEL ZEN
01/12/2023,360,601080110360065,,J0123,EXFOLIANTE OLEOSO 200 GR SERENIDAD,200 GR,SERENIDAD,,25/08/2024,UNI,2,22/08/2024,10,25/08/2024,10,2,,99.9,199.8,01/12/2023,JARDIN DEL ZEN
01/12/2023,361,601080110360073,,J0123,EXFOLIANTE OLEOSO 200 GR TRANQ.,200 GR,TRANQ.,,15/11/2024,UNI,1,15/11/2024,17,09/11/2024,16,2,,99.9,199.8,01/12/2023,JARDIN DEL ZEN
01/12/2023,305,601090010090003,,J0129,GEL ANTIBACTERIAL 35 ML AMOR,35 ML,AMOR,,04/11/2024,UNI,1,10/10/2024,11,04/11/2024,10,2,,8.9,17.8,01/12/2023,JARDIN DEL ZEN
01/12/2023,306,601090010090005,,J0129,GEL ANTIBACTERIAL 35 ML ARMONÍA,35 ML,ARMONÍA,,10/10/2024,UNI,2,10/10/2024,15,27/09/2024,14,4,,8.9,26.7,01/12/2023,JARDIN DEL ZEN
01/12/2023,307,601090010090024,,J0129,GEL ANTIBACTERIAL 35 ML ENERGÍA,35 ML,ENERGÍA,,01/11/2024,UNI,1,26/09/2024,11,01/11/2024,11,2,,8.9,8.9,01/12/2023,JARDIN DEL ZEN
01/12/2023,308,601090010090028,,J0129,GEL ANTIBACTERIAL 35 ML FELICIDAD,35 ML,FELICIDAD,,19/10/2024,UNI,1,10/10/2024,19,19/10/2024,19,2,,8.9,8.9,01/12/2023,JARDIN DEL ZEN
01/12/2023,309,601090010090065,,J0129,GEL ANTIBACTERIAL 35 ML SERENIDAD,35 ML,SERENIDAD,,20/10/2024,UNI,1,10/10/2024,16,20/10/2024,15,2,,8.9,17.8,01/12/2023,JARDIN DEL ZEN
01/12/2023,310,601090010090073,,J0129,GEL ANTIBACTERIAL 35 ML TRANQ.,35 ML,TRANQ.,,09/11/2024,UNI,1,10/10/2024,18,09/11/2024,19,0,,8.9,0,01/12/2023,JARDIN DEL ZEN
01/12/2023,514,601100010300019,,J0130,JABON AROMANDINA 100 GR COCA MENTA,100 GR,COCA MENTA,,02/11/2024,UNI,2,20/12/2023,13,02/11/2024,9,6,,22.9,137.4,01/12/2023,JARDIN DEL ZEN
01/12/2023,515,601100010300031,,J0130,JABON AROMANDINA 100 GR HIERBA LUISA,100 GR,HIERBA LUISA,,05/10/2024,UNI,2,12/09/2024,26,05/10/2024,26,0,,22.9,45.8,01/12/2023,JARDIN DEL ZEN
01/12/2023,517,601100010300053,,J0130,JABON AROMANDINA 100 GR MUÑA,100 GR,MUÑA,,04/07/2024,UNI,2,04/07/2024,15,11/05/2024,14,3,,22.9,68.7,01/12/2023,JARDIN DEL ZEN
01/12/2023,518,601100010300057,,J0130,JABON AROMANDINA 100 GR PALO SANTO,100 GR,PALO SANTO,,25/10/2024,UNI,2,09/05/2024,14,25/10/2024,13,3,,22.9,68.7,01/12/2023,JARDIN DEL ZEN
05/12/2023,519,601100010300063,,J0130,JABON AROMANDINA 100 GR RUDA,100 GR,RUDA,,15/11/2024,UNI,0,15/11/2024,19,11/10/2024,17,2,,22.9,45.8,,JARDIN DEL ZEN
01/12/2023,498,601100030300001,,J0132,JABON DE LA ABUELA 100 GR ALMENDRA VAINILLA,100 GR,ALMENDRA VAINILLA,,25/10/2024,UNI,2,04/10/2024,10,25/10/2024,12,0,,22.9,0,01/12/2023,JARDIN DEL ZEN
01/12/2023,499,601100030300029,,J0132,JABON DE LA ABUELA 100 GR FRUTAS SILVESTRES,100 GR,FRUTAS SILVESTRES,,11/11/2024,UNI,3,06/09/2024,2,11/11/2024,5,0,,22.9,0,01/12/2023,JARDIN DEL ZEN
01/12/2023,500,601100030300036,,J0132,"JABON DE LA ABUELA 100 GR LECHE, AVENA Y MIEL",100 GR,"LECHE, AVENA Y MIEL",,15/10/2024,UNI,3,04/10/2024,7,15/10/2024,9,0,,22.9,22.9,01/12/2023,JARDIN DEL ZEN
01/12/2023,501,601100030300037,,J0132,JABON DE LA ABUELA 100 GR LIMA LAVANDA,100 GR,LIMA LAVANDA,,17/09/2024,UNI,3,22/08/2024,6,17/09/2024,9,0,,22.9,0,01/12/2023,JARDIN DEL ZEN
01/12/2023,300,601100040150003,,J0133,JABON ESPUMOSO ROSTRO 200 ML AMOR,200 ML,AMOR,,15/11/2024,UNI,6,15/11/2024,33,03/11/2024,33,6,,75,450,01/12/2023,JARDIN DEL ZEN
01/12/2023,906,601100040370003,,J0133,JABON ESPUMOSO ROSTRO 50 ML AMOR,50 ML,AMOR,,08/11/2024,UNI,3,08/11/2024,6,02/11/2024,7,2,,29.9,59.8,01/12/2023,JARDIN DEL ZEN
01/12/2023,301,601100040150008,,J0133,JABON ESPUMOSO ROSTRO 200 ML BAMBOO,200 ML,BAMBOO,,15/11/2024,UNI,6,15/11/2024,24,22/10/2024,24,6,,75,450,01/12/2023,JARDIN DEL ZEN
01/12/2023,907,601100040370008,,J0133,JABON ESPUMOSO ROSTRO 50 ML BAMBOO,50 ML,BAMBOO,,14/11/2024,UNI,3,29/08/2024,5,14/11/2024,7,0,,29.9,29.9,01/12/2023,JARDIN DEL ZEN
01/12/2023,302,601100040150024,,J0133,JABON ESPUMOSO ROSTRO 200 ML ENERGÍA,200 ML,ENERGÍA,,15/11/2024,UNI,7,15/11/2024,27,14/11/2024,29,5,,75,375,01/12/2023,JARDIN DEL ZEN
27/06/2024,908,601100040370024,,J0133,JABON ESPUMOSO ROSTRO 50 ML ENERGÍA,50 ML,ENERGÍA,,15/11/2024,UNI,0,15/11/2024,7,09/11/2024,5,2,,29.9,59.8,,JARDIN DEL ZEN
01/12/2023,303,601100040150031,,J0133,JABON ESPUMOSO ROSTRO 200 ML HIERBA LUISA,200 ML,HIERBA LUISA,,15/11/2024,UNI,6,15/11/2024,50,08/11/2024,50,6,,75,450,01/12/2023,JARDIN DEL ZEN
27/06/2024,909,601100040370031,,J0133,JABON ESPUMOSO ROSTRO 50 ML HIERBA LUISA,50 ML,HIERBA LUISA,,15/11/2024,UNI,0,15/11/2024,7,08/11/2024,5,3,,29.9,59.8,,JARDIN DEL ZEN
01/12/2023,304,601100040150067,,J0133,JABON ESPUMOSO ROSTRO 200 ML TE VERDE,200 ML,TE VERDE,,16/11/2024,UNI,7,15/11/2024,43,16/11/2024,45,5,,75,375,01/12/2023,JARDIN DEL ZEN
01/12/2023,910,601100040370067,,J0133,JABON ESPUMOSO ROSTRO 50 ML TE VERDE,50 ML,TE VERDE,,15/11/2024,UNI,2,15/11/2024,7,08/11/2024,7,1,,29.9,59.8,01/12/2023,JARDIN DEL ZEN
01/12/2023,579,601100050000000,,J0134,JABON GLICERINA - TAJADA,.,.,,21/12/2023,UNI,1,,0,21/12/2023,1,0,,16.9,0,01/12/2023,JARDIN DEL ZEN
01/12/2023,508,601100100320007,,J0139,JABON HERBAL 180 GR ASTRINGENTE,180 GR,ASTRINGENTE,,08/11/2024,UNI,8,10/10/2024,18,08/11/2024,23,3,,39.9,119.7,01/12/2023,JARDIN DEL ZEN
01/12/2023,509,601100100320027,,J0139,JABON HERBAL 180 GR EXFOLIANTE,180 GR,EXFOLIANTE,,31/10/2024,UNI,4,31/10/2024,21,19/10/2024,22,6,,39.9,119.7,01/12/2023,JARDIN DEL ZEN
01/12/2023,510,601100100320032,,J0139,JABON HERBAL 180 GR HUMECTANTE,180 GR,HUMECTANTE,,17/11/2024,UNI,7,15/11/2024,86,17/11/2024,89,4,,39.9,159.6,01/12/2023,JARDIN DEL ZEN
05/12/2023,511,601100100320063,,J0139,JABON HERBAL 180 GR RUDA,180 GR,RUDA,,15/11/2024,UNI,0,15/11/2024,104,15/11/2024,102,2,,22.9,45.8,,JARDIN DEL ZEN
01/12/2023,512,601100100320072,,J0139,JABON HERBAL 180 GR TONIFICANTE,180 GR,TONIFICANTE,,15/11/2024,UNI,3,15/11/2024,22,08/11/2024,21,4,,39.9,159.6,01/12/2023,JARDIN DEL ZEN
09/12/2023,699,601100150260031,,J0144,JABON HERBAL HOTELERO 33 GR HIERBA LUISA,33 GR,HIERBA LUISA,,10/04/2024,UNI,0,10/04/2024,1,09/12/2023,1,0,,1.027,0,,JARDIN DEL ZEN
01/12/2023,502,601100290300002,,J0158,JABON OLIVA 100 GR ALMENDRAS,100 GR,ALMENDRAS,,06/09/2024,UNI,3,06/09/2024,4,22/08/2024,5,2,,22.9,45.8,01/12/2023,JARDIN DEL ZEN
01/12/2023,503,601100290300017,,J0158,JABON OLIVA 100 GR CHOCOLATE,100 GR,CHOCOLATE,,06/09/2024,UNI,2,06/09/2024,7,24/08/2024,7,2,,22.9,45.8,01/12/2023,JARDIN DEL ZEN
01/12/2023,504,601100290300019,,J0158,JABON OLIVA 100 GR COCA MENTA,100 GR,COCA MENTA,,24/10/2024,UNI,6,24/10/2024,6,05/10/2024,8,3,,22.9,91.6,01/12/2023,JARDIN DEL ZEN
01/12/2023,505,601100290300020,,J0158,JABON OLIVA 100 GR COCO,100 GR,COCO,,24/10/2024,UNI,1,24/10/2024,13,19/10/2024,11,3,,22.9,68.7,01/12/2023,JARDIN DEL ZEN
01/12/2023,506,601100290300035,,J0158,JABON OLIVA 100 GR LAVANDA,100 GR,LAVANDA,,10/10/2024,UNI,2,10/10/2024,11,27/07/2024,11,2,,22.9,45.8,01/12/2023,JARDIN DEL ZEN
01/12/2023,507,601100290300044,,J0158,JABON OLIVA 100 GR MANZANILLA,100 GR,MANZANILLA,,15/11/2024,UNI,3,22/08/2024,13,15/11/2024,14,2,,22.9,45.8,01/12/2023,JARDIN DEL ZEN
01/12/2023,571,601120010370015,,J0164,LOCION PARA MANOS Y CUERPO 50 ML CHIRIMOYA,50 ML,CHIRIMOYA,,06/09/2024,UNI,2,06/09/2024,14,05/08/2024,14,2,,19.9,39.8,01/12/2023,JARDIN DEL ZEN
01/12/2023,959,601120010370031,,J0164,LOCION PARA MANOS Y CUERPO 50 ML HIERBA LUISA,50 ML,HIERBA LUISA,,07/11/2024,UNI,2,06/09/2024,18,07/11/2024,19,1,,19.9,19.9,01/12/2023,JARDIN DEL ZEN
01/12/2023,960,601120010370050,,J0164,LOCION PARA MANOS Y CUERPO 50 ML MENTA,50 ML,MENTA,,22/10/2024,UNI,2,06/09/2024,13,22/10/2024,14,1,,19.9,19.9,01/12/2023,JARDIN DEL ZEN
01/12/2023,573,601120010370053,,J0164,LOCION PARA MANOS Y CUERPO 50 ML MUÑA,50 ML,MUÑA,,07/11/2024,UNI,1,06/09/2024,16,07/11/2024,16,1,,19.9,19.9,01/12/2023,JARDIN DEL ZEN
01/12/2023,1012,601120010370057,,J0164,LOCION PARA MANOS Y CUERPO 50 ML PALO SANTO,50 ML,PALO SANTO,,29/06/2024,UNI,1,09/05/2024,11,29/06/2024,9,3,,19.9,59.7,01/12/2023,JARDIN DEL ZEN
01/12/2023,549,601130020390030,,J0166,SALES EN BALA 80 GR FRUTAS TROPICALES,80 GR,FRUTAS TROPICALES,,07/11/2024,UNI,3,07/11/2024,10,23/03/2024,10,2,,19.5,58.5,01/12/2023,JARDIN DEL ZEN
01/12/2023,550,601130020390031,,J0166,SALES EN BALA 80 GR HIERBA LUISA,80 GR,HIERBA LUISA,,15/11/2024,UNI,1,15/11/2024,17,18/08/2024,15,2,,19.5,58.5,01/12/2023,JARDIN DEL ZEN
01/12/2023,551,601130020390036,,J0166,"SALES EN BALA 80 GR LECHE, AVENA Y MIEL",80 GR,"LECHE, AVENA Y MIEL",,15/11/2024,UNI,2,15/11/2024,10,07/11/2024,10,1,,19.5,39,01/12/2023,JARDIN DEL ZEN
01/12/2023,552,601130020390044,,J0166,SALES EN BALA 80 GR MANZANILLA,80 GR,MANZANILLA,,17/11/2024,UNI,2,15/11/2024,16,17/11/2024,18,0,,19.5,0,01/12/2023,JARDIN DEL ZEN
01/12/2023,553,601130020390062,,J0166,SALES EN BALA 80 GR ROSAS,80 GR,ROSAS,,15/11/2024,UNI,2,15/11/2024,13,09/11/2024,13,1,,19.5,39,01/12/2023,JARDIN DEL ZEN
12/03/2024,1013,601140010340005,,J0170,SHAMPOO X LT 1000 GR ARMONÍA,1000 GR,ARMONÍA,,20/03/2024,UNI,0,20/03/2024,1,12/03/2024,1,0,,78,0,,JARDIN DEL ZEN
03/05/2024,1016,601140010340073,,J0170,SHAMPOO X LT 1000 GR TRANQ.,1000 GR,TRANQ.,,09/05/2024,UNI,0,09/05/2024,1,03/05/2024,1,0,,78,0,,JARDIN DEL ZEN
01/12/2023,627,604010010000046,,J0187,KIT ALMOHADILLA LAVANDA- MANZANILLA,.,LAVANDA- MANZANILLA,,13/11/2024,UNI,3,15/11/2024,83,13/11/2024,84,2,,105,210,01/12/2023,JARDIN DEL ZEN
01/12/2023,590,604010020000000,,J0188,KIT BARRILITO,.,.,,16/11/2024,UNI,2,08/11/2024,61,16/11/2024,61,2,,71.9,143.8,01/12/2023,JARDIN DEL ZEN
01/12/2023,591,604010030000000,,J0189,KIT BOTANICO,.,.,,15/11/2024,UNI,2,15/11/2024,63,24/10/2024,63,2,,65,130,01/12/2023,JARDIN DEL ZEN
05/12/2023,575,604010040000000,,J0190,KIT BURBUJA,.,.,,15/11/2024,UNI,0,15/11/2024,31,30/10/2024,29,2,,65,130,,JARDIN DEL ZEN
01/12/2023,574,604010050000000,,J0191,KIT COCO,.,.,,05/10/2024,UNI,2,14/08/2024,22,05/10/2024,23,1,,115,115,01/12/2023,JARDIN DEL ZEN
01/12/2023,592,604010060000000,,J0192,KIT COFRE DE ALMENDRAS,.,.,,18/11/2024,UNI,5,12/09/2024,53,18/11/2024,57,2,,110,110,01/12/2023,JARDIN DEL ZEN
01/12/2023,594,604010080000000,,J0194,KIT HIERBA LUISA,.,.,,15/11/2024,UNI,3,15/11/2024,40,10/11/2024,41,2,,63,126,01/12/2023,JARDIN DEL ZEN
01/12/2023,597,604010110000000,,J0197,KIT FRESH VERBENA,.,.,,31/10/2024,UNI,2,22/08/2024,23,31/10/2024,24,1,,130,130,01/12/2023,JARDIN DEL ZEN
01/12/2023,589,604010130000000,,J0199,KIT TETERA,.,.,,31/10/2024,UNI,3,31/10/2024,83,26/10/2024,83,3,,95,285,01/12/2023,JARDIN DEL ZEN
01/12/2023,599,604010140000000,,J0200,KIT TIARE,.,.,,15/11/2024,UNI,4,15/11/2024,22,30/09/2024,24,2,,90,180,01/12/2023,JARDIN DEL ZEN
01/12/2023,601,604010160000000,,J0202,KIT VELA BOTÁNICA,.,.,,31/10/2024,UNI,4,31/10/2024,12,17/10/2024,15,1,,79.9,79.9,01/12/2023,JARDIN DEL ZEN
07/12/2023,530,604010170380003,,J0203,KIT ZEN AMOR,.,AMOR,,22/08/2024,UNI,0,12/12/2023,1,22/08/2024,1,0,,65,0,,JARDIN DEL ZEN
07/12/2023,531,604010170380005,,J0203,KIT ZEN ARMONÍA,.,ARMONÍA,,22/08/2024,UNI,0,22/08/2024,3,22/12/2023,3,0,,65,0,,JARDIN DEL ZEN
07/12/2023,532,604010170380024,,J0203,KIT ZEN ENERGÍA,.,ENERGÍA,,23/12/2023,UNI,0,12/12/2023,1,23/12/2023,1,0,,65,0,,JARDIN DEL ZEN
07/12/2023,533,604010170380028,,J0203,KIT ZEN FELICIDAD,.,FELICIDAD,,22/08/2024,UNI,0,12/12/2023,1,22/08/2024,1,0,,65,0,,JARDIN DEL ZEN
07/12/2023,534,604010170380065,,J0203,KIT ZEN SERENIDAD,.,SERENIDAD,,22/08/2024,UNI,0,22/08/2024,4,21/12/2023,4,0,,55.25,0,,JARDIN DEL ZEN
07/12/2023,535,604010170380073,,J0203,KIT ZEN TRANQ.,.,TRANQ.,,22/08/2024,UNI,0,22/08/2024,2,24/12/2023,2,0,,65,0,,JARDIN DEL ZEN
01/12/2023,578,601100340000000,,J0205,JABON DE LA ABUELA CAJA X 3 UNIDADES,.,.,,17/11/2024,UNI,2,15/11/2024,114,17/11/2024,111,4,,59.9,299.5,01/12/2023,JARDIN DEL ZEN
01/12/2023,580,601100350000000,,J0206,JABON OLIVA CAJA X 3 UNIDADES,.,.,,14/11/2024,UNI,5,08/11/2024,76,14/11/2024,75,5,,59.9,359.4,01/12/2023,JARDIN DEL ZEN
01/12/2023,581,601130070000000,,J0207,SALES EN BALA CAJA X 4 UNIDADES,.,.,,17/11/2024,UNI,8,15/11/2024,44,17/11/2024,48,4,,58.9,235.6,01/12/2023,JARDIN DEL ZEN
01/12/2023,624,603010140000000,,J0208,PORTA POTPOURRI C/ POTPOURRI,.,.,,11/05/2024,UNI,1,10/04/2024,5,11/05/2024,6,0,,66.9,0,01/12/2023,JARDIN DEL ZEN
03/04/2024,626,603010160000000,,J0210,ROLLER DE JADE,.,.,,22/08/2024,UNI,0,09/05/2024,7,22/08/2024,7,0,,0,0,,JARDIN DEL ZEN
13/06/2024,633,602020070210028,,J0211,SPRAY AROMATIZADOR ALCOHOL70° 550 ML FELICIDAD,550 ML,FELICIDAD,,07/08/2024,UNI,0,13/06/2024,1,07/08/2024,1,0,,82,0,,JARDIN DEL ZEN
13/06/2024,669,602020070210083,,J0211,SPRAY AROMATIZADOR ALCOHOL70° 550 ML TÉ VERBENA,550 ML,TÉ VERBENA,,13/06/2024,UNI,0,13/06/2024,1,,0,1,,82,82,,JARDIN DEL ZEN
03/05/2024,673,601050130220073,,J0217,CONDITIONER X1 LT 1000 ML TRANQ.,1000 ML,TRANQ.,,09/05/2024,UNI,0,09/05/2024,1,03/05/2024,1,0,,78,0,,JARDIN DEL ZEN
01/12/2023,690,601040040140056,,J0230,COLONIAS EDICION ESPECIAL 180 ML ORQUIDEA BLANCA,180 ML,ORQUIDEA BLANCA,,17/11/2024,UNI,8,08/11/2024,93,17/11/2024,94,7,,59,413,01/12/2023,JARDIN DEL ZEN
01/12/2023,760,601040040140084,,J0230,COLONIAS EDICION ESPECIAL 180 ML TE BLANCO,180 ML,TE BLANCO,,10/10/2024,UNI,3,,0,10/10/2024,2,1,,59,59,01/12/2023,JARDIN DEL ZEN
01/12/2023,692,601040040140083,,J0230,COLONIAS EDICION ESPECIAL 180 ML TÉ VERBENA,180 ML,TÉ VERBENA,,01/11/2024,UNI,6,24/10/2024,31,01/11/2024,28,9,,59,531,01/12/2023,JARDIN DEL ZEN
01/12/2023,717,605010040000000,,J0234,ALMOHADILLA CINTURA ED. LIMITADA,.,.,,02/10/2024,UNI,1,06/09/2024,6,02/10/2024,7,0,,93.9,0,01/12/2023,JARDIN DEL ZEN
01/12/2023,718,605010050000000,,J0235,ALMOHADILLA CUELLO ED.LIMITADA,.,.,,01/09/2024,UNI,3,22/08/2024,15,01/09/2024,15,0,,93.9,281.7,01/12/2023,JARDIN DEL ZEN
01/12/2023,719,604010190000000,,J0236,KIT ORQUIDEA BLANCA,.,.,,12/10/2024,UNI,2,10/10/2024,34,12/10/2024,35,1,,138,138,01/12/2023,JARDIN DEL ZEN
01/12/2023,731,601160010000000,,J0241,BLEND BABY FACE,.,.,,08/11/2024,UNI,6,08/11/2024,66,05/11/2024,66,6,,61.9,371.4,01/12/2023,JARDIN DEL ZEN
01/12/2023,732,601160020000000,,J0242,BLEND POWER HAIR,.,.,,09/11/2024,UNI,2,22/08/2024,29,09/11/2024,28,4,,61.9,185.7,01/12/2023,JARDIN DEL ZEN
01/12/2023,733,601160030000000,,J0243,BLEND SEXY LOOK,.,.,,15/11/2024,UNI,2,15/11/2024,20,11/11/2024,17,5,,61.9,309.5,01/12/2023,JARDIN DEL ZEN
11/05/2024,833,602010040150067,,J0247,BAMBOO EDICION LIMITADA 200 ML TE VERDE,200 ML,TE VERDE,,22/08/2024,UNI,0,22/08/2024,1,11/05/2024,1,0,,80.75,0,,JARDIN DEL ZEN
01/12/2023,929,601100420260000,,J0253,JABONCITO 33 GR,33 GR,.,,10/04/2024,UNI,5,,0,10/04/2024,5,0,,1,0,01/12/2023,JARDIN DEL ZEN
13/06/2024,943,603010190000000,,J0256,ESPONJA VEGETAL - 1/2  LOOFA,.,.,,19/08/2024,UNI,0,13/06/2024,4,19/08/2024,4,0,,6,0,,JARDIN DEL ZEN
01/12/2023,945,601090030000000,,J0258,GEL ANTIBACTERIAL RULETA,.,.,,23/12/2023,UNI,2,,0,23/12/2023,2,0,,1,0,01/12/2023,JARDIN DEL ZEN
01/12/2023,946,601030100000000,,J0261,BURBUJAS MINI RULETA,.,.,,22/08/2024,UNI,12,22/08/2024,1,06/07/2024,13,0,,1,0,01/12/2023,JARDIN DEL ZEN
