F. Emision,ID Item,Barcode,C. Custom,Modelo,Descripción,Talla,Color,Cant. Equi.,F. Fin,U.Medida,Cant. Fis.,F. Ing.,Cant. Ing.,F. Sal.,Cant. Sal.,Stock Actual,Stock Equi.,P. Unitario,P. Total,F. Import,Marca
01/10/2023,543,601080010400020,,J0113,ESPUMA EXFOLIANTE 400 GR COCO,400 GR,COCO,,15/11/2024,UNI,1,15/11/2024,5,17/10/2024,5,1,,49.9,49.9,01/10/2023,JARDIN DEL ZEN
24/11/2023,544,601080010400031,,J0113,ESPUMA EXFOLIANTE 400 GR HIERBA LUISA,400 GR,HIERBA LUISA,,15/11/2024,UNI,0,18/10/2024,7,15/11/2024,7,0,,49.9,0,,JARDIN DEL ZEN
24/11/2023,545,601080010400038,,J0113,ESPUMA EXFOLIANTE 400 GR LIMON,400 GR,LIMON,,11/11/2024,UNI,0,27/09/2024,4,11/11/2024,4,0,,49.9,0,,JARDIN DEL ZEN
24/11/2023,546,601080010400062,,J0113,ESPUMA EXFOLIANTE 400 GR ROSAS,400 GR,ROSAS,,11/10/2024,UNI,0,11/10/2024,4,05/10/2024,3,1,,49.9,49.9,,JARDIN DEL ZEN
24/11/2023,547,601080010400067,,J0113,ESPUMA EXFOLIANTE 400 GR TE VERDE,400 GR,TE VERDE,,10/11/2024,UNI,0,20/09/2024,4,10/11/2024,4,0,,49.9,0,,JARDIN DEL ZEN
01/10/2023,548,601080010400077,,J0113,ESPUMA EXFOLIANTE 400 GR UVA,400 GR,UVA,,19/09/2024,UNI,1,13/09/2024,3,19/09/2024,4,0,,49.9,0,01/10/2023,JARDIN DEL ZEN
01/10/2023,345,601080040170003,,J0116,EXFOLIANTE JABONOSO 220 ML AMOR,220 ML,AMOR,,09/11/2024,UNI,6,26/08/2024,7,09/11/2024,10,3,,75,225,01/10/2023,JARDIN DEL ZEN
01/10/2023,346,601080040170005,,J0116,EXFOLIANTE JABONOSO 220 ML ARMONÍA,220 ML,ARMONÍA,,14/11/2024,UNI,6,15/11/2024,8,14/11/2024,10,4,,75,300,01/10/2023,JARDIN DEL ZEN
08/01/2024,727,601080040080008,,J0116,EXFOLIANTE JABONOSO 34 ML BAMBOO,34 ML,BAMBOO,,14/11/2024,UNI,0,08/11/2024,8,14/11/2024,7,1,,18.9,18.9,,JARDIN DEL ZEN
01/10/2023,336,601080040120008,,J0116,EXFOLIANTE JABONOSO 120 ML BAMBOO,120 ML,BAMBOO,,08/11/2024,UNI,6,08/11/2024,6,03/09/2024,9,3,,44.9,134.7,01/10/2023,JARDIN DEL ZEN
01/10/2023,326,601080040080023,,J0116,EXFOLIANTE JABONOSO 34 ML DURAZNO MANZANA,34 ML,DURAZNO MANZANA,,15/11/2024,UNI,3,15/11/2024,8,12/11/2024,9,2,,18.9,37.8,01/10/2023,JARDIN DEL ZEN
01/10/2023,337,601080040120023,,J0116,EXFOLIANTE JABONOSO 120 ML DURAZNO MANZANA,120 ML,DURAZNO MANZANA,,08/11/2024,UNI,3,08/11/2024,5,03/09/2024,5,3,,44.9,134.7,01/10/2023,JARDIN DEL ZEN
01/10/2023,349,601080040170024,,J0116,EXFOLIANTE JABONOSO 220 ML ENERGÍA,220 ML,ENERGÍA,,04/11/2024,UNI,6,11/10/2024,16,04/11/2024,18,4,,75,300,01/10/2023,JARDIN DEL ZEN
01/10/2023,350,601080040170028,,J0116,EXFOLIANTE JABONOSO 220 ML FELICIDAD,220 ML,FELICIDAD,,18/11/2024,UNI,5,11/10/2024,18,18/11/2024,21,2,,75,150,01/10/2023,JARDIN DEL ZEN
01/10/2023,329,601080040080031,,J0116,EXFOLIANTE JABONOSO 34 ML HIERBA LUISA,34 ML,HIERBA LUISA,,15/11/2024,UNI,2,15/11/2024,8,09/11/2024,7,3,,18.9,56.7,01/10/2023,JARDIN DEL ZEN
01/10/2023,340,601080040120031,,J0116,EXFOLIANTE JABONOSO 120 ML HIERBA LUISA,120 ML,HIERBA LUISA,,12/08/2024,UNI,3,12/08/2024,5,06/05/2024,5,3,,44.9,134.7,01/10/2023,JARDIN DEL ZEN
01/10/2023,330,601080040080047,,J0116,EXFOLIANTE JABONOSO 34 ML MARACUYA,34 ML,MARACUYA,,15/11/2024,UNI,2,15/11/2024,9,09/11/2024,8,3,,18.9,56.7,01/10/2023,JARDIN DEL ZEN
01/10/2023,341,601080040120047,,J0116,EXFOLIANTE JABONOSO 120 ML MARACUYA,120 ML,MARACUYA,,12/08/2024,UNI,5,12/08/2024,3,05/05/2024,5,3,,44.9,134.7,01/10/2023,JARDIN DEL ZEN
01/10/2023,342,601080040120056,,J0116,EXFOLIANTE JABONOSO 120 ML ORQUIDEA BLANCA,120 ML,ORQUIDEA BLANCA,,14/11/2024,UNI,2,08/11/2024,14,14/11/2024,14,2,,44.9,89.8,01/10/2023,JARDIN DEL ZEN
01/10/2023,354,601080040170065,,J0116,EXFOLIANTE JABONOSO 220 ML SERENIDAD,220 ML,SERENIDAD,,13/11/2024,UNI,4,08/11/2024,22,13/11/2024,23,3,,75,225,01/10/2023,JARDIN DEL ZEN
01/10/2023,355,601080040170073,,J0116,EXFOLIANTE JABONOSO 220 ML TRANQ.,220 ML,TRANQ.,,08/11/2024,UNI,5,08/11/2024,29,03/11/2024,31,3,,75,225,01/10/2023,JARDIN DEL ZEN
01/10/2023,356,601080110360003,,J0123,EXFOLIANTE OLEOSO 200 GR AMOR,200 GR,AMOR,,12/11/2024,UNI,1,02/09/2024,6,12/11/2024,7,0,,99.9,0,01/10/2023,JARDIN DEL ZEN
01/10/2023,357,601080110360005,,J0123,EXFOLIANTE OLEOSO 200 GR ARMONÍA,200 GR,ARMONÍA,,27/05/2024,UNI,2,27/05/2024,2,18/05/2024,3,1,,99.9,99.9,01/10/2023,JARDIN DEL ZEN
01/10/2023,358,601080110360024,,J0123,EXFOLIANTE OLEOSO 200 GR ENERGÍA,200 GR,ENERGÍA,,04/11/2024,UNI,2,04/11/2024,6,26/10/2024,7,1,,99.9,99.9,01/10/2023,JARDIN DEL ZEN
01/10/2023,359,601080110360028,,J0123,EXFOLIANTE OLEOSO 200 GR FELICIDAD,200 GR,FELICIDAD,,04/11/2024,UNI,1,04/11/2024,8,24/09/2024,8,1,,99.9,99.9,01/10/2023,JARDIN DEL ZEN
01/10/2023,360,601080110360065,,J0123,EXFOLIANTE OLEOSO 200 GR SERENIDAD,200 GR,SERENIDAD,,02/09/2024,UNI,2,02/09/2024,3,20/08/2024,4,1,,99.9,99.9,01/10/2023,JARDIN DEL ZEN
01/10/2023,361,601080110360073,,J0123,EXFOLIANTE OLEOSO 200 GR TRANQ.,200 GR,TRANQ.,,20/08/2024,UNI,2,20/08/2024,3,12/08/2024,4,1,,99.9,99.9,01/10/2023,JARDIN DEL ZEN
01/10/2023,305,601090010090003,,J0129,GEL ANTIBACTERIAL 35 ML AMOR,35 ML,AMOR,,06/10/2024,UNI,2,12/04/2024,4,06/10/2024,5,1,,8.9,8.9,01/10/2023,JARDIN DEL ZEN
01/10/2023,306,601090010090005,,J0129,GEL ANTIBACTERIAL 35 ML ARMONÍA,35 ML,ARMONÍA,,02/11/2024,UNI,3,04/09/2024,3,02/11/2024,3,3,,8.9,26.7,01/10/2023,JARDIN DEL ZEN
01/10/2023,307,601090010090024,,J0129,GEL ANTIBACTERIAL 35 ML ENERGÍA,35 ML,ENERGÍA,,04/11/2024,UNI,2,04/11/2024,3,03/09/2024,4,1,,8.9,8.9,01/10/2023,JARDIN DEL ZEN
01/10/2023,308,601090010090028,,J0129,GEL ANTIBACTERIAL 35 ML FELICIDAD,35 ML,FELICIDAD,,04/11/2024,UNI,2,04/11/2024,3,12/04/2024,4,1,,8.9,8.9,01/10/2023,JARDIN DEL ZEN
01/10/2023,309,601090010090065,,J0129,GEL ANTIBACTERIAL 35 ML SERENIDAD,35 ML,SERENIDAD,,14/09/2024,UNI,3,24/10/2023,1,14/09/2024,1,3,,8.9,26.7,01/10/2023,JARDIN DEL ZEN
01/10/2023,310,601090010090073,,J0129,GEL ANTIBACTERIAL 35 ML TRANQ.,35 ML,TRANQ.,,02/11/2024,UNI,3,08/07/2024,2,02/11/2024,5,0,,8.9,0,01/10/2023,JARDIN DEL ZEN
07/12/2023,514,601100010300019,,J0130,JABON AROMANDINA 100 GR COCA MENTA,100 GR,COCA MENTA,,03/09/2024,UNI,0,14/08/2024,11,03/09/2024,10,1,,22.9,22.9,,JARDIN DEL ZEN
01/10/2023,515,601100010300031,,J0130,JABON AROMANDINA 100 GR HIERBA LUISA,100 GR,HIERBA LUISA,,03/09/2024,UNI,2,14/08/2024,9,03/09/2024,10,1,,22.9,22.9,01/10/2023,JARDIN DEL ZEN
01/10/2023,516,601100010300039,,J0130,JABON AROMANDINA 100 GR LUCUMA,100 GR,LUCUMA,,03/12/2023,UNI,1,,0,03/12/2023,1,0,,22.9,0,01/10/2023,JARDIN DEL ZEN
01/10/2023,517,601100010300053,,J0130,JABON AROMANDINA 100 GR MUÑA,100 GR,MUÑA,,28/10/2024,UNI,2,20/09/2024,12,28/10/2024,14,0,,22.9,0,01/10/2023,JARDIN DEL ZEN
01/10/2023,518,601100010300057,,J0130,JABON AROMANDINA 100 GR PALO SANTO,100 GR,PALO SANTO,,20/09/2024,UNI,1,20/09/2024,12,03/09/2024,12,1,,22.9,22.9,01/10/2023,JARDIN DEL ZEN
01/10/2023,519,601100010300063,,J0130,JABON AROMANDINA 100 GR RUDA,100 GR,RUDA,,20/09/2024,UNI,2,20/09/2024,4,30/08/2024,5,1,,22.9,22.9,01/10/2023,JARDIN DEL ZEN
01/10/2023,498,601100030300001,,J0132,JABON DE LA ABUELA 100 GR ALMENDRA VAINILLA,100 GR,ALMENDRA VAINILLA,,25/10/2024,UNI,1,25/10/2024,11,09/10/2024,10,2,,22.9,45.8,01/10/2023,JARDIN DEL ZEN
01/10/2023,499,601100030300029,,J0132,JABON DE LA ABUELA 100 GR FRUTAS SILVESTRES,100 GR,FRUTAS SILVESTRES,,08/11/2024,UNI,1,25/10/2024,4,08/11/2024,5,0,,22.9,0,01/10/2023,JARDIN DEL ZEN
01/10/2023,500,601100030300036,,J0132,"JABON DE LA ABUELA 100 GR LECHE, AVENA Y MIEL",100 GR,"LECHE, AVENA Y MIEL",,30/10/2024,UNI,1,25/10/2024,8,30/10/2024,9,0,,22.9,0,01/10/2023,JARDIN DEL ZEN
01/10/2023,501,601100030300037,,J0132,JABON DE LA ABUELA 100 GR LIMA LAVANDA,100 GR,LIMA LAVANDA,,25/10/2024,UNI,1,25/10/2024,8,16/10/2024,7,2,,22.9,45.8,01/10/2023,JARDIN DEL ZEN
01/10/2023,300,601100040150003,,J0133,JABON ESPUMOSO ROSTRO 200 ML AMOR,200 ML,AMOR,,14/11/2024,UNI,5,15/11/2024,24,14/11/2024,26,3,,75,225,01/10/2023,JARDIN DEL ZEN
24/11/2023,906,601100040370003,,J0133,JABON ESPUMOSO ROSTRO 50 ML AMOR,50 ML,AMOR,,03/09/2024,UNI,0,08/07/2024,7,03/09/2024,6,1,,29.9,29.9,,JARDIN DEL ZEN
01/10/2023,301,601100040150008,,J0133,JABON ESPUMOSO ROSTRO 200 ML BAMBOO,200 ML,BAMBOO,,15/11/2024,UNI,5,15/11/2024,30,03/11/2024,31,4,,75,300,01/10/2023,JARDIN DEL ZEN
24/11/2023,907,601100040370008,,J0133,JABON ESPUMOSO ROSTRO 50 ML BAMBOO,50 ML,BAMBOO,,15/11/2024,UNI,0,15/11/2024,9,03/11/2024,7,2,,29.9,59.8,,JARDIN DEL ZEN
01/10/2023,302,601100040150024,,J0133,JABON ESPUMOSO ROSTRO 200 ML ENERGÍA,200 ML,ENERGÍA,,15/11/2024,UNI,5,15/11/2024,33,12/11/2024,35,3,,75,225,01/10/2023,JARDIN DEL ZEN
01/10/2023,908,601100040370024,,J0133,JABON ESPUMOSO ROSTRO 50 ML ENERGÍA,50 ML,ENERGÍA,,15/11/2024,UNI,3,15/11/2024,10,12/11/2024,12,1,,29.9,29.9,01/10/2023,JARDIN DEL ZEN
01/10/2023,303,601100040150031,,J0133,JABON ESPUMOSO ROSTRO 200 ML HIERBA LUISA,200 ML,HIERBA LUISA,,02/11/2024,UNI,5,04/09/2024,18,02/11/2024,18,5,,75,375,01/10/2023,JARDIN DEL ZEN
01/10/2023,909,601100040370031,,J0133,JABON ESPUMOSO ROSTRO 50 ML HIERBA LUISA,50 ML,HIERBA LUISA,,15/11/2024,UNI,1,15/11/2024,7,02/11/2024,6,2,,29.9,59.8,01/10/2023,JARDIN DEL ZEN
01/10/2023,304,601100040150067,,J0133,JABON ESPUMOSO ROSTRO 200 ML TE VERDE,200 ML,TE VERDE,,16/11/2024,UNI,5,15/11/2024,31,16/11/2024,34,2,,75,150,01/10/2023,JARDIN DEL ZEN
01/10/2023,910,601100040370067,,J0133,JABON ESPUMOSO ROSTRO 50 ML TE VERDE,50 ML,TE VERDE,,16/11/2024,UNI,1,08/11/2024,10,16/11/2024,8,3,,29.9,89.7,01/10/2023,JARDIN DEL ZEN
01/10/2023,508,601100100320007,,J0139,JABON HERBAL 180 GR ASTRINGENTE,180 GR,ASTRINGENTE,,15/11/2024,UNI,7,15/11/2024,34,04/11/2024,34,7,,39.9,279.3,01/10/2023,JARDIN DEL ZEN
01/10/2023,509,601100100320027,,J0139,JABON HERBAL 180 GR EXFOLIANTE,180 GR,EXFOLIANTE,,04/09/2024,UNI,2,04/09/2024,14,10/05/2024,11,5,,39.9,199.5,01/10/2023,JARDIN DEL ZEN
01/10/2023,510,601100100320032,,J0139,JABON HERBAL 180 GR HUMECTANTE,180 GR,HUMECTANTE,,15/11/2024,UNI,5,15/11/2024,68,13/11/2024,69,4,,39.9,159.6,01/10/2023,JARDIN DEL ZEN
01/10/2023,511,601100100320063,,J0139,JABON HERBAL 180 GR RUDA,180 GR,RUDA,,13/10/2024,UNI,1,27/09/2024,12,13/10/2024,11,2,,22.9,45.8,01/10/2023,JARDIN DEL ZEN
01/10/2023,512,601100100320072,,J0139,JABON HERBAL 180 GR TONIFICANTE,180 GR,TONIFICANTE,,15/11/2024,UNI,6,15/11/2024,15,04/11/2024,14,7,,39.9,279.3,01/10/2023,JARDIN DEL ZEN
01/10/2023,502,601100290300002,,J0158,JABON OLIVA 100 GR ALMENDRAS,100 GR,ALMENDRAS,,18/10/2024,UNI,2,18/10/2024,5,04/10/2024,5,2,,22.9,45.8,01/10/2023,JARDIN DEL ZEN
01/10/2023,503,601100290300017,,J0158,JABON OLIVA 100 GR CHOCOLATE,100 GR,CHOCOLATE,,25/10/2024,UNI,2,25/10/2024,8,16/10/2024,8,2,,22.9,45.8,01/10/2023,JARDIN DEL ZEN
24/11/2023,504,601100290300019,,J0158,JABON OLIVA 100 GR COCA MENTA,100 GR,COCA MENTA,,09/10/2024,UNI,0,12/08/2024,8,09/10/2024,5,3,,22.9,68.7,,JARDIN DEL ZEN
24/11/2023,505,601100290300020,,J0158,JABON OLIVA 100 GR COCO,100 GR,COCO,,25/10/2024,UNI,0,25/10/2024,14,20/10/2024,12,2,,22.9,45.8,,JARDIN DEL ZEN
01/10/2023,506,601100290300035,,J0158,JABON OLIVA 100 GR LAVANDA,100 GR,LAVANDA,,25/10/2024,UNI,2,25/10/2024,12,20/10/2024,12,2,,22.9,45.8,01/10/2023,JARDIN DEL ZEN
01/10/2023,507,601100290300044,,J0158,JABON OLIVA 100 GR MANZANILLA,100 GR,MANZANILLA,,11/11/2024,UNI,1,25/10/2024,13,11/11/2024,14,0,,22.9,0,01/10/2023,JARDIN DEL ZEN
05/12/2023,571,601120010370015,,J0164,LOCION PARA MANOS Y CUERPO 50 ML CHIRIMOYA,50 ML,CHIRIMOYA,,12/08/2024,UNI,0,03/05/2024,10,12/08/2024,10,0,,19.9,0,,JARDIN DEL ZEN
05/12/2023,959,601120010370031,,J0164,LOCION PARA MANOS Y CUERPO 50 ML HIERBA LUISA,50 ML,HIERBA LUISA,,20/08/2024,UNI,0,20/08/2024,13,20/05/2024,12,1,,19.9,19.9,,JARDIN DEL ZEN
01/10/2023,960,601120010370050,,J0164,LOCION PARA MANOS Y CUERPO 50 ML MENTA,50 ML,MENTA,,20/08/2024,UNI,1,20/08/2024,11,12/08/2024,11,1,,19.9,19.9,01/10/2023,JARDIN DEL ZEN
05/12/2023,573,601120010370053,,J0164,LOCION PARA MANOS Y CUERPO 50 ML MUÑA,50 ML,MUÑA,,08/09/2024,UNI,0,20/08/2024,14,08/09/2024,14,0,,19.9,0,,JARDIN DEL ZEN
01/10/2023,1012,601120010370057,,J0164,LOCION PARA MANOS Y CUERPO 50 ML PALO SANTO,50 ML,PALO SANTO,,22/10/2024,UNI,1,20/08/2024,12,22/10/2024,13,0,,19.9,0,01/10/2023,JARDIN DEL ZEN
01/10/2023,549,601130020390030,,J0166,SALES EN BALA 80 GR FRUTAS TROPICALES,80 GR,FRUTAS TROPICALES,,08/07/2024,UNI,1,08/07/2024,3,16/06/2024,3,1,,19.5,19.5,01/10/2023,JARDIN DEL ZEN
08/03/2024,550,601130020390031,,J0166,SALES EN BALA 80 GR HIERBA LUISA,80 GR,HIERBA LUISA,,27/09/2024,UNI,0,27/09/2024,4,03/09/2024,3,1,,19.5,19.5,,JARDIN DEL ZEN
01/10/2023,551,601130020390036,,J0166,"SALES EN BALA 80 GR LECHE, AVENA Y MIEL",80 GR,"LECHE, AVENA Y MIEL",,11/11/2024,UNI,2,26/04/2024,3,11/11/2024,5,0,,19.5,0,01/10/2023,JARDIN DEL ZEN
01/10/2023,552,601130020390044,,J0166,SALES EN BALA 80 GR MANZANILLA,80 GR,MANZANILLA,,08/07/2024,UNI,2,08/07/2024,2,10/05/2024,3,1,,19.5,19.5,01/10/2023,JARDIN DEL ZEN
01/10/2023,553,601130020390062,,J0166,SALES EN BALA 80 GR ROSAS,80 GR,ROSAS,,27/09/2024,UNI,2,27/09/2024,2,29/08/2024,3,1,,19.5,19.5,01/10/2023,JARDIN DEL ZEN
11/06/2024,1014,601140010340020,,J0170,SHAMPOO X LT 1000 GR COCO,1000 GR,COCO,,24/06/2024,UNI,0,24/06/2024,1,11/06/2024,1,0,,78,0,,JARDIN DEL ZEN
01/04/2024,1016,601140010340073,,J0170,SHAMPOO X LT 1000 GR TRANQ.,1000 GR,TRANQ.,,08/04/2024,UNI,0,08/04/2024,1,01/04/2024,1,0,,78,0,,JARDIN DEL ZEN
01/10/2023,627,604010010000046,,J0187,KIT ALMOHADILLA LAVANDA- MANZANILLA,.,LAVANDA- MANZANILLA,,13/10/2024,UNI,3,27/09/2024,29,13/10/2024,29,3,,105,315,01/10/2023,JARDIN DEL ZEN
01/10/2023,590,604010020000000,,J0188,KIT BARRILITO,.,.,,08/11/2024,UNI,4,08/11/2024,40,29/10/2024,39,5,,71.9,359.5,01/10/2023,JARDIN DEL ZEN
01/10/2023,591,604010030000000,,J0189,KIT BOTANICO,.,.,,06/11/2024,UNI,4,22/10/2024,48,06/11/2024,51,1,,65,65,01/10/2023,JARDIN DEL ZEN
01/10/2023,575,604010040000000,,J0190,KIT BURBUJA,.,.,,20/09/2024,UNI,1,20/09/2024,11,08/09/2024,11,1,,65,65,01/10/2023,JARDIN DEL ZEN
01/10/2023,574,604010050000000,,J0191,KIT COCO,.,.,,04/09/2024,UNI,3,04/09/2024,14,20/08/2024,14,3,,115,345,01/10/2023,JARDIN DEL ZEN
01/10/2023,592,604010060000000,,J0192,KIT COFRE DE ALMENDRAS,.,.,,25/10/2024,UNI,3,25/10/2024,19,15/10/2024,18,4,,110,440,01/10/2023,JARDIN DEL ZEN
01/10/2023,594,604010080000000,,J0194,KIT HIERBA LUISA,.,.,,15/11/2024,UNI,3,15/11/2024,31,07/11/2024,31,3,,63,189,01/10/2023,JARDIN DEL ZEN
01/10/2023,597,604010110000000,,J0197,KIT FRESH VERBENA,.,.,,02/09/2024,UNI,2,02/09/2024,13,25/08/2024,12,3,,130,390,01/10/2023,JARDIN DEL ZEN
01/10/2023,589,604010130000000,,J0199,KIT TETERA,.,.,,08/11/2024,UNI,4,08/11/2024,43,02/11/2024,44,3,,95,285,01/10/2023,JARDIN DEL ZEN
01/10/2023,599,604010140000000,,J0200,KIT TIARE,.,.,,15/11/2024,UNI,2,15/11/2024,13,25/08/2024,13,2,,90,180,01/10/2023,JARDIN DEL ZEN
01/10/2023,601,604010160000000,,J0202,KIT VELA BOTÁNICA,.,.,,03/10/2024,UNI,1,27/09/2024,8,03/10/2024,9,0,,79.9,0,01/10/2023,JARDIN DEL ZEN
20/12/2023,530,604010170380003,,J0203,KIT ZEN AMOR,.,AMOR,,04/01/2024,UNI,0,04/01/2024,1,20/12/2023,1,0,,65,0,,JARDIN DEL ZEN
20/12/2023,531,604010170380005,,J0203,KIT ZEN ARMONÍA,.,ARMONÍA,,24/01/2024,UNI,0,24/01/2024,2,08/01/2024,2,0,,65,0,,JARDIN DEL ZEN
16/10/2023,534,604010170380065,,J0203,KIT ZEN SERENIDAD,.,SERENIDAD,,04/01/2024,UNI,0,04/01/2024,5,29/12/2023,5,0,,55.25,0,,JARDIN DEL ZEN
09/12/2023,535,604010170380073,,J0203,KIT ZEN TRANQ.,.,TRANQ.,,04/01/2024,UNI,0,04/01/2024,2,20/12/2023,2,0,,65,0,,JARDIN DEL ZEN
26/04/2024,556,601130060290031,,J0204,SALES EFERVESCENTES 50 GR HIERBA LUISA,50 GR,HIERBA LUISA,,26/04/2024,UNI,0,,0,26/04/2024,0,0,,3.08,0,,JARDIN DEL ZEN
01/10/2023,578,601100340000000,,J0205,JABON DE LA ABUELA CAJA X 3 UNIDADES,.,.,,04/11/2024,UNI,3,04/10/2024,48,04/11/2024,48,3,,59.9,179.7,01/10/2023,JARDIN DEL ZEN
01/10/2023,580,601100350000000,,J0206,JABON OLIVA CAJA X 3 UNIDADES,.,.,,08/11/2024,UNI,3,04/09/2024,44,08/11/2024,43,4,,59.9,239.6,01/10/2023,JARDIN DEL ZEN
01/10/2023,581,601130070000000,,J0207,SALES EN BALA CAJA X 4 UNIDADES,.,.,,26/10/2024,UNI,3,27/09/2024,9,26/10/2024,11,1,,58.9,58.9,01/10/2023,JARDIN DEL ZEN
01/10/2023,624,603010140000000,,J0208,PORTA POTPOURRI C/ POTPOURRI,.,.,,18/11/2024,UNI,1,20/08/2024,4,18/11/2024,5,0,,66.9,0,01/10/2023,JARDIN DEL ZEN
11/03/2024,679,601050130220020,,J0217,CONDITIONER X1 LT 1000 ML COCO,1000 ML,COCO,,20/03/2024,UNI,0,20/03/2024,1,11/03/2024,1,0,,78,0,,JARDIN DEL ZEN
01/10/2023,690,601040040140056,,J0230,COLONIAS EDICION ESPECIAL 180 ML ORQUIDEA BLANCA,180 ML,ORQUIDEA BLANCA,,18/11/2024,UNI,7,15/11/2024,125,18/11/2024,119,13,,59,767,01/10/2023,JARDIN DEL ZEN
01/10/2023,760,601040040140084,,J0230,COLONIAS EDICION ESPECIAL 180 ML TE BLANCO,180 ML,TE BLANCO,,03/09/2024,UNI,2,03/06/2024,1,03/09/2024,3,0,,59,0,01/10/2023,JARDIN DEL ZEN
01/10/2023,692,601040040140083,,J0230,COLONIAS EDICION ESPECIAL 180 ML TÉ VERBENA,180 ML,TÉ VERBENA,,16/11/2024,UNI,8,27/09/2024,21,16/11/2024,19,10,,59,590,01/10/2023,JARDIN DEL ZEN
01/10/2023,717,605010040000000,,J0234,ALMOHADILLA CINTURA ED. LIMITADA,.,.,,09/02/2024,UNI,1,09/02/2024,1,29/01/2024,1,1,,93.9,93.9,01/10/2023,JARDIN DEL ZEN
01/10/2023,718,605010050000000,,J0235,ALMOHADILLA CUELLO ED.LIMITADA,.,.,,13/09/2024,UNI,1,13/09/2024,3,09/09/2024,3,1,,93.9,93.9,01/10/2023,JARDIN DEL ZEN
01/10/2023,719,604010190000000,,J0236,KIT ORQUIDEA BLANCA,.,.,,08/11/2024,UNI,2,08/11/2024,29,26/10/2024,28,3,,138,414,01/10/2023,JARDIN DEL ZEN
01/10/2023,731,601160010000000,,J0241,BLEND BABY FACE,.,.,,08/11/2024,UNI,4,08/11/2024,27,07/10/2024,25,6,,61.9,371.4,01/10/2023,JARDIN DEL ZEN
01/10/2023,732,601160020000000,,J0242,BLEND POWER HAIR,.,.,,06/10/2024,UNI,4,12/08/2024,7,06/10/2024,9,2,,61.9,123.8,01/10/2023,JARDIN DEL ZEN
01/10/2023,733,601160030000000,,J0243,BLEND SEXY LOOK,.,.,,27/10/2024,UNI,2,25/10/2024,14,27/10/2024,14,2,,61.9,123.8,01/10/2023,JARDIN DEL ZEN
14/06/2024,943,603010190000000,,J0256,ESPONJA VEGETAL - 1/2  LOOFA,.,.,,20/08/2024,UNI,0,14/06/2024,2,20/08/2024,2,0,,6,0,,JARDIN DEL ZEN
01/10/2023,945,601090030000000,,J0258,GEL ANTIBACTERIAL RULETA,.,.,,04/09/2024,UNI,5,04/09/2024,6,22/06/2024,11,0,,1,0,01/10/2023,JARDIN DEL ZEN
01/10/2023,946,601030100000000,,J0261,BURBUJAS MINI RULETA,.,.,,03/09/2024,UNI,8,,0,03/09/2024,8,0,,1,0,01/10/2023,JARDIN DEL ZEN
01/10/2023,947,601140180000000,,J0262,SHAMPOO MINI RULETA,.,.,,21/06/2024,UNI,5,24/11/2023,5,21/06/2024,10,0,,1,0,01/10/2023,JARDIN DEL ZEN
01/10/2023,948,601050150000000,,J0263,CONDITIONER MINI RULETA,.,.,,04/07/2024,UNI,8,06/11/2023,3,04/07/2024,11,0,,1,0,01/10/2023,JARDIN DEL ZEN
01/10/2023,949,602020100000000,,J0264,MINI SPRAYS RULETA,.,.,,23/04/2024,UNI,7,17/11/2023,6,23/04/2024,13,0,,1,0,01/10/2023,JARDIN DEL ZEN
01/10/2023,944,601010090000000,,J0265,MINI ACEITE NUTRITIVO RULETA,.,.,,23/04/2024,UNI,4,06/11/2023,5,23/04/2024,9,0,,1,0,01/10/2023,JARDIN DEL ZEN
01/10/2023,953,604010240000003,,J0267,KIT ZEN RENOVADO AMOR,.,AMOR,,15/11/2024,UNI,1,18/10/2024,24,15/11/2024,25,0,,75,0,01/10/2023,JARDIN DEL ZEN
10/10/2023,954,604010240000005,,J0267,KIT ZEN RENOVADO ARMONÍA,.,ARMONÍA,,15/11/2024,UNI,0,15/11/2024,22,19/10/2024,21,1,,75,75,,JARDIN DEL ZEN
01/10/2023,955,604010240000024,,J0267,KIT ZEN RENOVADO ENERGÍA,.,ENERGÍA,,12/11/2024,UNI,1,04/11/2024,20,12/11/2024,21,0,,75,0,01/10/2023,JARDIN DEL ZEN
10/10/2023,956,604010240000028,,J0267,KIT ZEN RENOVADO FELICIDAD,.,FELICIDAD,,15/11/2024,UNI,0,15/11/2024,33,24/10/2024,31,2,,75,150,,JARDIN DEL ZEN
01/10/2023,957,604010240000065,,J0267,KIT ZEN RENOVADO SERENIDAD,.,SERENIDAD,,11/11/2024,UNI,1,04/11/2024,35,11/11/2024,36,0,,75,0,01/10/2023,JARDIN DEL ZEN
01/10/2023,958,604010240000073,,J0267,KIT ZEN RENOVADO TRANQ.,.,TRANQ.,,15/11/2024,UNI,1,15/11/2024,39,11/11/2024,39,1,,75,75,01/10/2023,JARDIN DEL ZEN
01/10/2023,967,602050190000000,,J0268,DIFUSOR CANDLE LAMP #1 2023,.,.,,12/04/2024,UNI,2,01/12/2023,5,12/04/2024,7,0,,180,0,01/10/2023,JARDIN DEL ZEN
01/10/2023,966,602050200000000,,J0269,DIFUSOR VOLCANO #3 2023,.,.,,03/12/2023,UNI,1,01/12/2023,2,03/12/2023,3,0,,180,0,01/10/2023,JARDIN DEL ZEN
