F. Emision,ID Item,Barcode,C. Custom,Modelo,Descripción,Talla,Color,Cant. Equi.,F. Fin,U.Medida,Cant. Fis.,F. Ing.,Cant. Ing.,F. Sal.,Cant. Sal.,Stock Actual,Stock Equi.,P. Unitario,P. Total,F. Import,Marca
21/11/2023,547,601080010400067,,J0113,ESPUMA EXFOLIANTE 400 GR TE VERDE,400 GR,TE VERDE,,18/01/2024,UNI,0,24/11/2023,3,18/01/2024,3,0,,49.9,0,,JARDIN DEL ZEN
28/02/2024,548,601080010400077,,J0113,ESPUMA EXFOLIANTE 400 GR UVA,400 GR,UVA,,19/08/2024,UNI,0,28/02/2024,1,19/08/2024,1,0,,49.9,0,,JARDIN DEL ZEN
01/11/2023,345,601080040170003,,J0116,EXFOLIANTE JABONOSO 220 ML AMOR,220 ML,AMOR,,20/06/2024,UNI,1,30/04/2024,5,20/06/2024,3,3,,75,225,01/11/2023,JARDIN DEL ZEN
01/11/2023,346,601080040170005,,J0116,EXFOLIANTE JABONOSO 220 ML ARMONÍA,220 ML,ARMONÍA,,04/11/2024,UNI,2,20/12/2023,6,04/11/2024,5,3,,75,225,01/11/2023,JARDIN DEL ZEN
01/11/2023,727,601080040080008,,J0116,EXFOLIANTE JABONOSO 34 ML BAMBOO,34 ML,BAMBOO,,08/02/2024,UNI,2,08/02/2024,1,31/01/2024,2,1,,18.9,18.9,01/11/2023,JARDIN DEL ZEN
01/11/2023,336,601080040120008,,J0116,EXFOLIANTE JABONOSO 120 ML BAMBOO,120 ML,BAMBOO,,10/08/2024,UNI,3,30/05/2024,2,10/08/2024,5,0,,44.9,0,01/11/2023,JARDIN DEL ZEN
01/11/2023,326,601080040080023,,J0116,EXFOLIANTE JABONOSO 34 ML DURAZNO MANZANA,34 ML,DURAZNO MANZANA,,08/11/2024,UNI,2,08/11/2024,1,22/03/2024,2,1,,18.9,18.9,01/11/2023,JARDIN DEL ZEN
24/11/2023,337,601080040120023,,J0116,EXFOLIANTE JABONOSO 120 ML DURAZNO MANZANA,120 ML,DURAZNO MANZANA,,08/11/2024,UNI,0,08/11/2024,3,03/11/2024,2,1,,44.9,44.9,,JARDIN DEL ZEN
01/11/2023,349,601080040170024,,J0116,EXFOLIANTE JABONOSO 220 ML ENERGÍA,220 ML,ENERGÍA,,04/11/2024,UNI,2,20/12/2023,7,04/11/2024,6,3,,75,225,01/11/2023,JARDIN DEL ZEN
01/11/2023,350,601080040170028,,J0116,EXFOLIANTE JABONOSO 220 ML FELICIDAD,220 ML,FELICIDAD,,04/11/2024,UNI,2,20/12/2023,8,04/11/2024,7,3,,75,225,01/11/2023,JARDIN DEL ZEN
01/11/2023,329,601080040080031,,J0116,EXFOLIANTE JABONOSO 34 ML HIERBA LUISA,34 ML,HIERBA LUISA,,03/11/2024,UNI,2,,0,03/11/2024,1,1,,18.9,18.9,01/11/2023,JARDIN DEL ZEN
01/11/2023,340,601080040120031,,J0116,EXFOLIANTE JABONOSO 120 ML HIERBA LUISA,120 ML,HIERBA LUISA,,15/11/2024,UNI,2,30/05/2024,5,15/11/2024,6,1,,44.9,44.9,01/11/2023,JARDIN DEL ZEN
01/11/2023,330,601080040080047,,J0116,EXFOLIANTE JABONOSO 34 ML MARACUYA,34 ML,MARACUYA,,08/11/2024,UNI,2,08/11/2024,2,03/11/2024,3,1,,18.9,18.9,01/11/2023,JARDIN DEL ZEN
01/11/2023,341,601080040120047,,J0116,EXFOLIANTE JABONOSO 120 ML MARACUYA,120 ML,MARACUYA,,,UNI,2,,0,,0,2,,44.9,89.8,01/11/2023,JARDIN DEL ZEN
01/11/2023,342,601080040120056,,J0116,EXFOLIANTE JABONOSO 120 ML ORQUIDEA BLANCA,120 ML,ORQUIDEA BLANCA,,01/11/2024,UNI,3,13/03/2024,8,01/11/2024,9,2,,44.9,89.8,01/11/2023,JARDIN DEL ZEN
01/11/2023,354,601080040170065,,J0116,EXFOLIANTE JABONOSO 220 ML SERENIDAD,220 ML,SERENIDAD,,04/10/2024,UNI,1,09/10/2024,11,04/10/2024,9,3,,75,225,01/11/2023,JARDIN DEL ZEN
01/11/2023,355,601080040170073,,J0116,EXFOLIANTE JABONOSO 220 ML TRANQ.,220 ML,TRANQ.,,04/11/2024,UNI,2,08/05/2024,11,04/11/2024,10,3,,75,225,01/11/2023,JARDIN DEL ZEN
01/11/2023,356,601080110360003,,J0123,EXFOLIANTE OLEOSO 200 GR AMOR,200 GR,AMOR,,19/08/2024,UNI,1,06/03/2024,1,19/08/2024,2,0,,99.9,0,01/11/2023,JARDIN DEL ZEN
01/11/2023,357,601080110360005,,J0123,EXFOLIANTE OLEOSO 200 GR ARMONÍA,200 GR,ARMONÍA,,06/03/2024,UNI,1,06/03/2024,1,28/02/2024,1,1,,99.9,99.9,01/11/2023,JARDIN DEL ZEN
01/11/2023,358,601080110360024,,J0123,EXFOLIANTE OLEOSO 200 GR ENERGÍA,200 GR,ENERGÍA,,30/04/2024,UNI,1,30/04/2024,2,31/03/2024,2,1,,99.9,99.9,01/11/2023,JARDIN DEL ZEN
01/11/2023,359,601080110360028,,J0123,EXFOLIANTE OLEOSO 200 GR FELICIDAD,200 GR,FELICIDAD,,14/09/2024,UNI,1,21/08/2024,2,14/09/2024,3,0,,99.9,0,01/11/2023,JARDIN DEL ZEN
01/11/2023,360,601080110360065,,J0123,EXFOLIANTE OLEOSO 200 GR SERENIDAD,200 GR,SERENIDAD,,19/08/2024,UNI,1,30/04/2024,3,19/08/2024,4,0,,99.9,0,01/11/2023,JARDIN DEL ZEN
01/11/2023,361,601080110360073,,J0123,EXFOLIANTE OLEOSO 200 GR TRANQ.,200 GR,TRANQ.,,19/08/2024,UNI,1,11/04/2024,2,19/08/2024,3,0,,99.9,0,01/11/2023,JARDIN DEL ZEN
01/11/2023,305,601090010090003,,J0129,GEL ANTIBACTERIAL 35 ML AMOR,35 ML,AMOR,,17/10/2024,UNI,2,17/10/2024,3,28/05/2024,4,1,,8.9,8.9,01/11/2023,JARDIN DEL ZEN
01/11/2023,306,601090010090005,,J0129,GEL ANTIBACTERIAL 35 ML ARMONÍA,35 ML,ARMONÍA,,17/10/2024,UNI,2,17/10/2024,3,21/08/2024,4,1,,8.9,8.9,01/11/2023,JARDIN DEL ZEN
24/11/2023,307,601090010090024,,J0129,GEL ANTIBACTERIAL 35 ML ENERGÍA,35 ML,ENERGÍA,,01/11/2024,UNI,0,11/04/2024,5,01/11/2024,5,0,,8.9,0,,JARDIN DEL ZEN
01/11/2023,308,601090010090028,,J0129,GEL ANTIBACTERIAL 35 ML FELICIDAD,35 ML,FELICIDAD,,09/11/2024,UNI,1,17/10/2024,5,09/11/2024,6,0,,8.9,0,01/11/2023,JARDIN DEL ZEN
01/11/2023,309,601090010090065,,J0129,GEL ANTIBACTERIAL 35 ML SERENIDAD,35 ML,SERENIDAD,,17/10/2024,UNI,2,17/10/2024,4,09/07/2024,5,1,,8.9,8.9,01/11/2023,JARDIN DEL ZEN
01/11/2023,310,601090010090073,,J0129,GEL ANTIBACTERIAL 35 ML TRANQ.,35 ML,TRANQ.,,17/10/2024,UNI,1,17/10/2024,4,01/09/2024,4,1,,8.9,8.9,01/11/2023,JARDIN DEL ZEN
30/04/2024,514,601100010300019,,J0130,JABON AROMANDINA 100 GR COCA MENTA,100 GR,COCA MENTA,,08/05/2024,UNI,0,08/05/2024,3,,0,3,,22.9,68.7,,JARDIN DEL ZEN
01/11/2023,515,601100010300031,,J0130,JABON AROMANDINA 100 GR HIERBA LUISA,100 GR,HIERBA LUISA,,21/08/2024,UNI,3,28/12/2023,14,21/08/2024,15,2,,22.9,45.8,01/11/2023,JARDIN DEL ZEN
01/11/2023,516,601100010300039,,J0130,JABON AROMANDINA 100 GR LUCUMA,100 GR,LUCUMA,,24/12/2023,UNI,5,,0,24/12/2023,5,0,,22.9,0,01/11/2023,JARDIN DEL ZEN
01/11/2023,517,601100010300053,,J0130,JABON AROMANDINA 100 GR MUÑA,100 GR,MUÑA,,21/09/2024,UNI,2,08/05/2024,6,21/09/2024,5,3,,22.9,68.7,01/11/2023,JARDIN DEL ZEN
01/11/2023,518,601100010300057,,J0130,JABON AROMANDINA 100 GR PALO SANTO,100 GR,PALO SANTO,,30/05/2024,UNI,5,30/05/2024,6,15/05/2024,10,1,,22.9,22.9,01/11/2023,JARDIN DEL ZEN
01/11/2023,519,601100010300063,,J0130,JABON AROMANDINA 100 GR RUDA,100 GR,RUDA,,21/09/2024,UNI,4,21/08/2024,12,21/09/2024,14,2,,22.9,45.8,01/11/2023,JARDIN DEL ZEN
01/11/2023,498,601100030300001,,J0132,JABON DE LA ABUELA 100 GR ALMENDRA VAINILLA,100 GR,ALMENDRA VAINILLA,,13/09/2024,UNI,2,22/05/2024,2,13/09/2024,4,0,,22.9,0,01/11/2023,JARDIN DEL ZEN
01/11/2023,499,601100030300029,,J0132,JABON DE LA ABUELA 100 GR FRUTAS SILVESTRES,100 GR,FRUTAS SILVESTRES,,13/09/2024,UNI,2,,0,13/09/2024,2,0,,22.9,0,01/11/2023,JARDIN DEL ZEN
01/11/2023,500,601100030300036,,J0132,"JABON DE LA ABUELA 100 GR LECHE, AVENA Y MIEL",100 GR,"LECHE, AVENA Y MIEL",,13/09/2024,UNI,2,22/05/2024,2,13/09/2024,4,0,,22.9,0,01/11/2023,JARDIN DEL ZEN
01/11/2023,501,601100030300037,,J0132,JABON DE LA ABUELA 100 GR LIMA LAVANDA,100 GR,LIMA LAVANDA,,21/08/2024,UNI,2,13/08/2024,3,21/08/2024,3,2,,22.9,45.8,01/11/2023,JARDIN DEL ZEN
01/11/2023,300,601100040150003,,J0133,JABON ESPUMOSO ROSTRO 200 ML AMOR,200 ML,AMOR,,13/09/2024,UNI,1,08/05/2024,4,13/09/2024,3,2,,75,150,01/11/2023,JARDIN DEL ZEN
01/11/2023,906,601100040370003,,J0133,JABON ESPUMOSO ROSTRO 50 ML AMOR,50 ML,AMOR,,19/09/2024,UNI,1,24/11/2023,2,19/09/2024,2,1,,29.9,29.9,01/11/2023,JARDIN DEL ZEN
01/11/2023,301,601100040150008,,J0133,JABON ESPUMOSO ROSTRO 200 ML BAMBOO,200 ML,BAMBOO,,15/06/2024,UNI,2,21/03/2024,4,15/06/2024,3,3,,75,225,01/11/2023,JARDIN DEL ZEN
24/11/2023,907,601100040370008,,J0133,JABON ESPUMOSO ROSTRO 50 ML BAMBOO,50 ML,BAMBOO,,21/08/2024,UNI,0,21/08/2024,5,14/03/2024,2,3,,29.9,89.7,,JARDIN DEL ZEN
01/11/2023,302,601100040150024,,J0133,JABON ESPUMOSO ROSTRO 200 ML ENERGÍA,200 ML,ENERGÍA,,20/12/2023,UNI,2,20/12/2023,3,29/11/2023,2,3,,75,225,01/11/2023,JARDIN DEL ZEN
01/11/2023,908,601100040370024,,J0133,JABON ESPUMOSO ROSTRO 50 ML ENERGÍA,50 ML,ENERGÍA,,19/09/2024,UNI,2,21/02/2024,1,19/09/2024,2,1,,29.9,29.9,01/11/2023,JARDIN DEL ZEN
01/11/2023,303,601100040150031,,J0133,JABON ESPUMOSO ROSTRO 200 ML HIERBA LUISA,200 ML,HIERBA LUISA,,05/10/2024,UNI,2,28/02/2024,3,05/10/2024,3,2,,75,150,01/11/2023,JARDIN DEL ZEN
01/11/2023,909,601100040370031,,J0133,JABON ESPUMOSO ROSTRO 50 ML HIERBA LUISA,50 ML,HIERBA LUISA,,19/09/2024,UNI,2,21/02/2024,1,19/09/2024,2,1,,29.9,29.9,01/11/2023,JARDIN DEL ZEN
01/11/2023,304,601100040150067,,J0133,JABON ESPUMOSO ROSTRO 200 ML TE VERDE,200 ML,TE VERDE,,28/02/2024,UNI,1,28/02/2024,3,12/02/2024,1,3,,75,225,01/11/2023,JARDIN DEL ZEN
01/11/2023,910,601100040370067,,J0133,JABON ESPUMOSO ROSTRO 50 ML TE VERDE,50 ML,TE VERDE,,21/02/2024,UNI,1,21/02/2024,2,30/01/2024,1,2,,29.9,59.8,01/11/2023,JARDIN DEL ZEN
01/11/2023,579,601100050000000,,J0134,JABON GLICERINA - TAJADA,.,.,,26/09/2024,UNI,1,26/09/2024,6,21/09/2024,5,2,,16.9,33.8,01/11/2023,JARDIN DEL ZEN
24/11/2023,508,601100100320007,,J0139,JABON HERBAL 180 GR ASTRINGENTE,180 GR,ASTRINGENTE,,24/11/2023,UNI,0,24/11/2023,4,,0,4,,39.9,159.6,,JARDIN DEL ZEN
01/11/2023,509,601100100320027,,J0139,JABON HERBAL 180 GR EXFOLIANTE,180 GR,EXFOLIANTE,,17/10/2024,UNI,3,17/10/2024,1,10/09/2024,3,1,,39.9,39.9,01/11/2023,JARDIN DEL ZEN
01/11/2023,510,601100100320032,,J0139,JABON HERBAL 180 GR HUMECTANTE,180 GR,HUMECTANTE,,10/09/2024,UNI,5,21/08/2024,2,10/09/2024,5,2,,39.9,79.8,01/11/2023,JARDIN DEL ZEN
01/11/2023,511,601100100320063,,J0139,JABON HERBAL 180 GR RUDA,180 GR,RUDA,,17/10/2024,UNI,1,17/10/2024,21,14/09/2024,20,2,,22.9,45.8,01/11/2023,JARDIN DEL ZEN
01/11/2023,512,601100100320072,,J0139,JABON HERBAL 180 GR TONIFICANTE,180 GR,TONIFICANTE,,17/10/2024,UNI,1,17/10/2024,4,19/09/2024,3,2,,39.9,79.8,01/11/2023,JARDIN DEL ZEN
01/11/2023,502,601100290300002,,J0158,JABON OLIVA 100 GR ALMENDRAS,100 GR,ALMENDRAS,,13/09/2024,UNI,2,13/08/2024,4,13/09/2024,5,1,,22.9,22.9,01/11/2023,JARDIN DEL ZEN
24/11/2023,503,601100290300017,,J0158,JABON OLIVA 100 GR CHOCOLATE,100 GR,CHOCOLATE,,17/10/2024,UNI,0,17/10/2024,3,13/09/2024,2,1,,22.9,22.9,,JARDIN DEL ZEN
01/11/2023,504,601100290300019,,J0158,JABON OLIVA 100 GR COCA MENTA,100 GR,COCA MENTA,,16/09/2024,UNI,1,21/08/2024,1,16/09/2024,1,1,,22.9,22.9,01/11/2023,JARDIN DEL ZEN
01/11/2023,505,601100290300020,,J0158,JABON OLIVA 100 GR COCO,100 GR,COCO,,17/10/2024,UNI,1,17/10/2024,3,28/05/2024,3,1,,22.9,22.9,01/11/2023,JARDIN DEL ZEN
01/11/2023,506,601100290300035,,J0158,JABON OLIVA 100 GR LAVANDA,100 GR,LAVANDA,,30/10/2024,UNI,2,30/10/2024,5,17/09/2024,5,2,,22.9,45.8,01/11/2023,JARDIN DEL ZEN
01/11/2023,507,601100290300044,,J0158,JABON OLIVA 100 GR MANZANILLA,100 GR,MANZANILLA,,27/06/2024,UNI,1,27/06/2024,2,22/06/2024,2,1,,22.9,22.9,01/11/2023,JARDIN DEL ZEN
01/11/2023,571,601120010370015,,J0164,LOCION PARA MANOS Y CUERPO 50 ML CHIRIMOYA,50 ML,CHIRIMOYA,,08/11/2024,UNI,3,26/09/2024,8,08/11/2024,11,0,,19.9,0,01/11/2023,JARDIN DEL ZEN
19/11/2023,959,601120010370031,,J0164,LOCION PARA MANOS Y CUERPO 50 ML HIERBA LUISA,50 ML,HIERBA LUISA,,08/11/2024,UNI,0,04/10/2024,18,08/11/2024,16,2,,19.9,39.8,,JARDIN DEL ZEN
01/11/2023,572,601120010370039,,J0164,LOCION PARA MANOS Y CUERPO 50 ML LUCUMA,50 ML,LUCUMA,,15/01/2024,UNI,2,,0,15/01/2024,2,0,,19.9,0,01/11/2023,JARDIN DEL ZEN
24/11/2023,960,601120010370050,,J0164,LOCION PARA MANOS Y CUERPO 50 ML MENTA,50 ML,MENTA,,18/09/2024,UNI,0,08/05/2024,7,18/09/2024,7,0,,19.9,0,,JARDIN DEL ZEN
01/11/2023,573,601120010370053,,J0164,LOCION PARA MANOS Y CUERPO 50 ML MUÑA,50 ML,MUÑA,,08/11/2024,UNI,1,08/05/2024,7,08/11/2024,5,3,,19.9,59.7,01/11/2023,JARDIN DEL ZEN
24/11/2023,1012,601120010370057,,J0164,LOCION PARA MANOS Y CUERPO 50 ML PALO SANTO,50 ML,PALO SANTO,,08/11/2024,UNI,0,08/05/2024,6,08/11/2024,4,2,,19.9,39.8,,JARDIN DEL ZEN
01/11/2023,549,601130020390030,,J0166,SALES EN BALA 80 GR FRUTAS TROPICALES,80 GR,FRUTAS TROPICALES,,04/04/2024,UNI,1,04/04/2024,1,28/02/2024,1,1,,19.5,19.5,01/11/2023,JARDIN DEL ZEN
01/11/2023,550,601130020390031,,J0166,SALES EN BALA 80 GR HIERBA LUISA,80 GR,HIERBA LUISA,,11/11/2024,UNI,1,04/04/2024,2,11/11/2024,3,0,,19.5,0,01/11/2023,JARDIN DEL ZEN
24/11/2023,551,601130020390036,,J0166,"SALES EN BALA 80 GR LECHE, AVENA Y MIEL",80 GR,"LECHE, AVENA Y MIEL",,21/08/2024,UNI,0,24/11/2023,1,21/08/2024,1,0,,19.5,0,,JARDIN DEL ZEN
01/11/2023,552,601130020390044,,J0166,SALES EN BALA 80 GR MANZANILLA,80 GR,MANZANILLA,,21/08/2024,UNI,2,21/08/2024,2,22/06/2024,4,0,,19.5,0,01/11/2023,JARDIN DEL ZEN
04/04/2024,553,601130020390062,,J0166,SALES EN BALA 80 GR ROSAS,80 GR,ROSAS,,22/06/2024,UNI,0,04/04/2024,1,22/06/2024,1,0,,19.5,0,,JARDIN DEL ZEN
01/11/2023,627,604010010000046,,J0187,KIT ALMOHADILLA LAVANDA- MANZANILLA,.,LAVANDA- MANZANILLA,,11/11/2024,UNI,3,08/11/2024,30,11/11/2024,32,1,,105,105,01/11/2023,JARDIN DEL ZEN
01/11/2023,590,604010020000000,,J0188,KIT BARRILITO,.,.,,15/11/2024,UNI,6,15/11/2024,26,11/11/2024,29,3,,71.9,215.7,01/11/2023,JARDIN DEL ZEN
01/11/2023,591,604010030000000,,J0189,KIT BOTANICO,.,.,,15/11/2024,UNI,3,15/11/2024,24,10/11/2024,25,2,,65,130,01/11/2023,JARDIN DEL ZEN
01/11/2023,575,604010040000000,,J0190,KIT BURBUJA,.,.,,26/09/2024,UNI,1,26/09/2024,7,20/09/2024,6,2,,65,130,01/11/2023,JARDIN DEL ZEN
01/11/2023,574,604010050000000,,J0191,KIT COCO,.,.,,08/11/2024,UNI,2,08/11/2024,12,31/10/2024,13,1,,115,115,01/11/2023,JARDIN DEL ZEN
01/11/2023,592,604010060000000,,J0192,KIT COFRE DE ALMENDRAS,.,.,,15/11/2024,UNI,2,15/11/2024,20,08/11/2024,20,2,,110,220,01/11/2023,JARDIN DEL ZEN
01/11/2023,594,604010080000000,,J0194,KIT HIERBA LUISA,.,.,,11/11/2024,UNI,5,10/10/2024,23,11/11/2024,27,1,,63,63,01/11/2023,JARDIN DEL ZEN
01/11/2023,597,604010110000000,,J0197,KIT FRESH VERBENA,.,.,,15/11/2024,UNI,3,20/06/2024,5,15/11/2024,7,1,,130,130,01/11/2023,JARDIN DEL ZEN
01/11/2023,589,604010130000000,,J0199,KIT TETERA,.,.,,24/10/2024,UNI,2,24/10/2024,11,20/10/2024,11,2,,95,190,01/11/2023,JARDIN DEL ZEN
01/11/2023,599,604010140000000,,J0200,KIT TIARE,.,.,,19/08/2024,UNI,2,23/12/2023,9,19/08/2024,11,0,,90,0,01/11/2023,JARDIN DEL ZEN
01/11/2023,601,604010160000000,,J0202,KIT VELA BOTÁNICA,.,.,,08/11/2024,UNI,1,08/11/2024,8,13/09/2024,8,1,,79.9,79.9,01/11/2023,JARDIN DEL ZEN
01/11/2023,530,604010170380003,,J0203,KIT ZEN AMOR,.,AMOR,,24/11/2023,UNI,2,,0,24/11/2023,2,0,,65,0,01/11/2023,JARDIN DEL ZEN
01/11/2023,531,604010170380005,,J0203,KIT ZEN ARMONÍA,.,ARMONÍA,,24/11/2023,UNI,5,,0,24/11/2023,5,0,,65,0,01/11/2023,JARDIN DEL ZEN
01/11/2023,532,604010170380024,,J0203,KIT ZEN ENERGÍA,.,ENERGÍA,,24/11/2023,UNI,5,,0,24/11/2023,5,0,,65,0,01/11/2023,JARDIN DEL ZEN
01/11/2023,533,604010170380028,,J0203,KIT ZEN FELICIDAD,.,FELICIDAD,,24/11/2023,UNI,4,,0,24/11/2023,4,0,,65,0,01/11/2023,JARDIN DEL ZEN
01/11/2023,534,604010170380065,,J0203,KIT ZEN SERENIDAD,.,SERENIDAD,,24/11/2023,UNI,3,,0,24/11/2023,3,0,,55.25,0,01/11/2023,JARDIN DEL ZEN
01/11/2023,535,604010170380073,,J0203,KIT ZEN TRANQ.,.,TRANQ.,,10/10/2024,UNI,5,,0,10/10/2024,5,0,,65,0,01/11/2023,JARDIN DEL ZEN
01/11/2023,578,601100340000000,,J0205,JABON DE LA ABUELA CAJA X 3 UNIDADES,.,.,,17/11/2024,UNI,3,15/11/2024,25,17/11/2024,26,2,,59.9,119.8,01/11/2023,JARDIN DEL ZEN
01/11/2023,580,601100350000000,,J0206,JABON OLIVA CAJA X 3 UNIDADES,.,.,,15/11/2024,UNI,2,15/11/2024,37,06/11/2024,38,1,,59.9,59.9,01/11/2023,JARDIN DEL ZEN
01/11/2023,581,601130070000000,,J0207,SALES EN BALA CAJA X 4 UNIDADES,.,.,,15/11/2024,UNI,2,20/12/2023,6,15/11/2024,8,0,,58.9,0,01/11/2023,JARDIN DEL ZEN
01/11/2023,624,603010140000000,,J0208,PORTA POTPOURRI C/ POTPOURRI,.,.,,04/11/2024,UNI,1,04/11/2024,3,24/10/2024,3,1,,66.9,66.9,01/11/2023,JARDIN DEL ZEN
02/11/2023,630,602020070210005,,J0211,SPRAY AROMATIZADOR ALCOHOL70° 550 ML ARMONÍA,550 ML,ARMONÍA,,02/05/2024,UNI,0,,0,02/05/2024,0,0,,82,0,,JARDIN DEL ZEN
02/11/2023,640,602020070210073,,J0211,SPRAY AROMATIZADOR ALCOHOL70° 550 ML TRANQ.,550 ML,TRANQ.,,02/11/2023,UNI,0,,0,02/11/2023,0,0,,82,0,,JARDIN DEL ZEN
22/04/2024,642,601100360320020,,J0212,PACK X 2 JABON EXTRA CREMOSO 180 GR COCO,180 GR,COCO,,21/08/2024,UNI,0,21/08/2024,1,22/04/2024,1,0,,32.8,0,,JARDIN DEL ZEN
01/11/2023,675,601100360320056,,J0212,PACK X 2 JABON EXTRA CREMOSO 180 GR ORQUIDEA BLANCA,180 GR,ORQUIDEA BLANCA,,21/08/2024,UNI,1,,0,21/08/2024,1,0,,32.8,0,01/11/2023,JARDIN DEL ZEN
01/11/2023,643,601090020090000,,J0213,GEL ANTIBACTERIAL CON ACEITES ESENCIALES 35 ML,35 ML,.,,,UNI,2,,0,,0,2,,8.9,17.8,01/11/2023,JARDIN DEL ZEN
01/11/2023,690,601040040140056,,J0230,COLONIAS EDICION ESPECIAL 180 ML ORQUIDEA BLANCA,180 ML,ORQUIDEA BLANCA,,10/11/2024,UNI,3,24/10/2024,29,10/11/2024,28,4,,59,236,01/11/2023,JARDIN DEL ZEN
01/11/2023,760,601040040140084,,J0230,COLONIAS EDICION ESPECIAL 180 ML TE BLANCO,180 ML,TE BLANCO,,15/01/2024,UNI,3,24/11/2023,1,15/01/2024,1,3,,59,177,01/11/2023,JARDIN DEL ZEN
01/11/2023,692,601040040140083,,J0230,COLONIAS EDICION ESPECIAL 180 ML TÉ VERBENA,180 ML,TÉ VERBENA,,04/10/2024,UNI,5,04/10/2024,8,27/09/2024,7,6,,59,354,01/11/2023,JARDIN DEL ZEN
01/11/2023,717,605010040000000,,J0234,ALMOHADILLA CINTURA ED. LIMITADA,.,.,,08/11/2024,UNI,1,24/11/2023,1,08/11/2024,1,1,,93.9,93.9,01/11/2023,JARDIN DEL ZEN
01/11/2023,718,605010050000000,,J0235,ALMOHADILLA CUELLO ED.LIMITADA,.,.,,15/11/2024,UNI,1,15/11/2024,2,05/07/2024,2,1,,93.9,93.9,01/11/2023,JARDIN DEL ZEN
01/11/2023,719,604010190000000,,J0236,KIT ORQUIDEA BLANCA,.,.,,15/11/2024,UNI,2,08/05/2024,9,15/11/2024,11,0,,138,0,01/11/2023,JARDIN DEL ZEN
01/11/2023,731,601160010000000,,J0241,BLEND BABY FACE,.,.,,18/11/2024,UNI,3,08/11/2024,10,18/11/2024,12,1,,61.9,61.9,01/11/2023,JARDIN DEL ZEN
01/11/2023,732,601160020000000,,J0242,BLEND POWER HAIR,.,.,,16/10/2024,UNI,2,16/10/2024,3,21/08/2024,3,2,,61.9,123.8,01/11/2023,JARDIN DEL ZEN
01/11/2023,733,601160030000000,,J0243,BLEND SEXY LOOK,.,.,,16/10/2024,UNI,2,16/10/2024,4,07/10/2024,5,1,,61.9,61.9,01/11/2023,JARDIN DEL ZEN
05/12/2023,929,601100420260000,,J0253,JABONCITO 33 GR,33 GR,.,,16/10/2024,UNI,0,21/08/2024,10,16/10/2024,10,0,,1,0,,JARDIN DEL ZEN
13/06/2024,943,603010190000000,,J0256,ESPONJA VEGETAL - 1/2  LOOFA,.,.,,21/08/2024,UNI,0,13/06/2024,2,21/08/2024,2,0,,6,0,,JARDIN DEL ZEN
07/11/2023,945,601090030000000,,J0258,GEL ANTIBACTERIAL RULETA,.,.,,27/12/2023,UNI,0,29/11/2023,7,27/12/2023,7,0,,1,0,,JARDIN DEL ZEN
06/11/2023,946,601030100000000,,J0261,BURBUJAS MINI RULETA,.,.,,16/10/2024,UNI,0,29/11/2023,9,16/10/2024,9,0,,1,0,,JARDIN DEL ZEN
07/11/2023,947,601140180000000,,J0262,SHAMPOO MINI RULETA,.,.,,14/08/2024,UNI,0,31/01/2024,16,14/08/2024,16,0,,1,0,,JARDIN DEL ZEN
23/11/2023,948,601050150000000,,J0263,CONDITIONER MINI RULETA,.,.,,16/10/2024,UNI,0,31/01/2024,14,16/10/2024,14,0,,1,0,,JARDIN DEL ZEN
01/11/2023,949,602020100000000,,J0264,MINI SPRAYS RULETA,.,.,,21/05/2024,UNI,3,10/01/2024,20,21/05/2024,23,0,,1,0,01/11/2023,JARDIN DEL ZEN
06/11/2023,944,601010090000000,,J0265,MINI ACEITE NUTRITIVO RULETA,.,.,,21/08/2024,UNI,0,20/12/2023,18,21/08/2024,18,0,,1,0,,JARDIN DEL ZEN
01/11/2023,951,601100430000000,,J0266,JABON DE REGALO FLOR,.,.,,21/08/2024,UNI,3,20/12/2023,10,21/08/2024,13,0,,1,0,01/11/2023,JARDIN DEL ZEN
24/11/2023,953,604010240000003,,J0267,KIT ZEN RENOVADO AMOR,.,AMOR,,08/11/2024,UNI,0,08/11/2024,11,04/11/2024,10,1,,75,75,,JARDIN DEL ZEN
24/11/2023,954,604010240000005,,J0267,KIT ZEN RENOVADO ARMONÍA,.,ARMONÍA,,08/11/2024,UNI,0,08/11/2024,15,20/10/2024,14,1,,75,75,,JARDIN DEL ZEN
24/11/2023,955,604010240000024,,J0267,KIT ZEN RENOVADO ENERGÍA,.,ENERGÍA,,03/11/2024,UNI,0,04/10/2024,13,03/11/2024,12,1,,75,75,,JARDIN DEL ZEN
24/11/2023,956,604010240000028,,J0267,KIT ZEN RENOVADO FELICIDAD,.,FELICIDAD,,08/11/2024,UNI,0,08/11/2024,17,29/10/2024,16,1,,75,75,,JARDIN DEL ZEN
24/11/2023,957,604010240000065,,J0267,KIT ZEN RENOVADO SERENIDAD,.,SERENIDAD,,10/10/2024,UNI,0,10/10/2024,20,02/10/2024,18,2,,75,150,,JARDIN DEL ZEN
12/11/2023,958,604010240000073,,J0267,KIT ZEN RENOVADO TRANQ.,.,TRANQ.,,15/11/2024,UNI,0,15/11/2024,25,11/11/2024,24,1,,75,75,,JARDIN DEL ZEN
