F. Emision,ID Item,Barcode,C. Custom,Modelo,Descripción,Talla,Color,Cant. Equi.,F. Fin,U.Medida,Cant. Fis.,F. Ing.,Cant. Ing.,F. Sal.,Cant. Sal.,Stock Actual,Stock Equi.,P. Unitario,P. Total,F. Import,Marca
01/12/2023,315,601020020070065,,J0102,CREMA HUMECTANTE 30 ML SERENIDAD,30 ML,SERENIDAD,,09/11/2024,UNI,4,08/11/2024,10,09/11/2024,13,1,,22.9,22.9,01/12/2023,JARDIN DEL ZEN
01/12/2023,321,601020020160065,,J0102,CREMA HUMECTANTE 190 GR SERENIDAD,190 GR,SERENIDAD,,08/11/2024,UNI,6,08/11/2024,20,26/10/2024,21,5,,99.9,499.5,01/12/2023,JARDIN DEL ZEN
01/12/2023,316,601020020070073,,J0102,CREMA HUMECTANTE 30 ML TRANQ.,30 ML,TRANQ.,,17/11/2024,UNI,4,08/11/2024,22,17/11/2024,24,2,,22.9,45.8,01/12/2023,JARDIN DEL ZEN
01/12/2023,322,601020020160073,,J0102,CREMA HUMECTANTE 190 GR TRANQ.,190 GR,TRANQ.,,08/11/2024,UNI,7,08/11/2024,32,26/10/2024,34,5,,99.9,499.5,01/12/2023,JARDIN DEL ZEN
01/12/2023,855,601020080500081,,J0108,REPELENTE 60 ML -,60 ML,-,,02/05/2024,UNI,1,23/04/2024,3,02/05/2024,3,1,,49.9,49.9,01/12/2023,JARDIN DEL ZEN
01/12/2023,543,601080010400020,,J0113,ESPUMA EXFOLIANTE 400 GR COCO,400 GR,COCO,,21/09/2024,UNI,1,27/08/2024,4,21/09/2024,4,1,,49.9,49.9,01/12/2023,JARDIN DEL ZEN
04/03/2024,544,601080010400031,,J0113,ESPUMA EXFOLIANTE 400 GR HIERBA LUISA,400 GR,HIERBA LUISA,,28/10/2024,UNI,0,02/09/2024,7,28/10/2024,7,0,,49.9,0,,JARDIN DEL ZEN
01/12/2023,545,601080010400038,,J0113,ESPUMA EXFOLIANTE 400 GR LIMON,400 GR,LIMON,,26/10/2024,UNI,1,27/08/2024,6,26/10/2024,6,1,,49.9,49.9,01/12/2023,JARDIN DEL ZEN
01/12/2023,546,601080010400062,,J0113,ESPUMA EXFOLIANTE 400 GR ROSAS,400 GR,ROSAS,,27/08/2024,UNI,1,27/08/2024,10,25/08/2024,11,0,,49.9,0,01/12/2023,JARDIN DEL ZEN
01/12/2023,547,601080010400067,,J0113,ESPUMA EXFOLIANTE 400 GR TE VERDE,400 GR,TE VERDE,,03/11/2024,UNI,2,13/08/2024,5,03/11/2024,7,0,,49.9,0,01/12/2023,JARDIN DEL ZEN
29/02/2024,548,601080010400077,,J0113,ESPUMA EXFOLIANTE 400 GR UVA,400 GR,UVA,,20/06/2024,UNI,0,11/06/2024,4,20/06/2024,4,0,,49.9,0,,JARDIN DEL ZEN
01/12/2023,345,601080040170003,,J0116,EXFOLIANTE JABONOSO 220 ML AMOR,220 ML,AMOR,,08/11/2024,UNI,9,08/11/2024,6,16/09/2024,11,4,,75,300,01/12/2023,JARDIN DEL ZEN
01/12/2023,346,601080040170005,,J0116,EXFOLIANTE JABONOSO 220 ML ARMONÍA,220 ML,ARMONÍA,,17/11/2024,UNI,8,27/08/2024,5,17/11/2024,8,5,,75,375,01/12/2023,JARDIN DEL ZEN
01/12/2023,727,601080040080008,,J0116,EXFOLIANTE JABONOSO 34 ML BAMBOO,34 ML,BAMBOO,,11/06/2024,UNI,2,11/06/2024,4,11/06/2024,3,3,,18.9,56.7,01/12/2023,JARDIN DEL ZEN
01/12/2023,336,601080040120008,,J0116,EXFOLIANTE JABONOSO 120 ML BAMBOO,120 ML,BAMBOO,,29/10/2024,UNI,4,27/08/2024,9,29/10/2024,10,3,,44.9,134.7,01/12/2023,JARDIN DEL ZEN
01/12/2023,326,601080040080023,,J0116,EXFOLIANTE JABONOSO 34 ML DURAZNO MANZANA,34 ML,DURAZNO MANZANA,,05/11/2024,UNI,4,11/06/2024,3,05/11/2024,4,3,,18.9,56.7,01/12/2023,JARDIN DEL ZEN
01/12/2023,337,601080040120023,,J0116,EXFOLIANTE JABONOSO 120 ML DURAZNO MANZANA,120 ML,DURAZNO MANZANA,,05/11/2024,UNI,6,27/08/2024,3,05/11/2024,8,1,,44.9,44.9,01/12/2023,JARDIN DEL ZEN
01/12/2023,349,601080040170024,,J0116,EXFOLIANTE JABONOSO 220 ML ENERGÍA,220 ML,ENERGÍA,,08/11/2024,UNI,7,08/11/2024,9,26/10/2024,12,4,,75,300,01/12/2023,JARDIN DEL ZEN
01/12/2023,350,601080040170028,,J0116,EXFOLIANTE JABONOSO 220 ML FELICIDAD,220 ML,FELICIDAD,,08/11/2024,UNI,9,08/11/2024,11,19/10/2024,16,4,,75,300,01/12/2023,JARDIN DEL ZEN
01/12/2023,329,601080040080031,,J0116,EXFOLIANTE JABONOSO 34 ML HIERBA LUISA,34 ML,HIERBA LUISA,,13/08/2024,UNI,5,11/06/2024,3,13/08/2024,5,3,,18.9,56.7,01/12/2023,JARDIN DEL ZEN
01/12/2023,340,601080040120031,,J0116,EXFOLIANTE JABONOSO 120 ML HIERBA LUISA,120 ML,HIERBA LUISA,,29/10/2024,UNI,4,30/09/2024,4,29/10/2024,6,2,,44.9,89.8,01/12/2023,JARDIN DEL ZEN
01/12/2023,330,601080040080047,,J0116,EXFOLIANTE JABONOSO 34 ML MARACUYA,34 ML,MARACUYA,,11/06/2024,UNI,4,11/06/2024,3,04/04/2024,4,3,,18.9,56.7,01/12/2023,JARDIN DEL ZEN
01/12/2023,341,601080040120047,,J0116,EXFOLIANTE JABONOSO 120 ML MARACUYA,120 ML,MARACUYA,,08/11/2024,UNI,5,08/11/2024,7,19/10/2024,10,2,,44.9,89.8,01/12/2023,JARDIN DEL ZEN
01/12/2023,342,601080040120056,,J0116,EXFOLIANTE JABONOSO 120 ML ORQUIDEA BLANCA,120 ML,ORQUIDEA BLANCA,,08/11/2024,UNI,5,08/11/2024,13,21/10/2024,16,2,,44.9,89.8,01/12/2023,JARDIN DEL ZEN
01/12/2023,354,601080040170065,,J0116,EXFOLIANTE JABONOSO 220 ML SERENIDAD,220 ML,SERENIDAD,,08/11/2024,UNI,5,08/11/2024,12,10/10/2024,13,4,,75,300,01/12/2023,JARDIN DEL ZEN
01/12/2023,355,601080040170073,,J0116,EXFOLIANTE JABONOSO 220 ML TRANQ.,220 ML,TRANQ.,,29/09/2024,UNI,4,02/09/2024,19,29/09/2024,19,4,,75,300,01/12/2023,JARDIN DEL ZEN
01/12/2023,356,601080110360003,,J0123,EXFOLIANTE OLEOSO 200 GR AMOR,200 GR,AMOR,,16/09/2024,UNI,2,16/09/2024,3,16/09/2024,5,0,,99.9,0,01/12/2023,JARDIN DEL ZEN
01/12/2023,357,601080110360005,,J0123,EXFOLIANTE OLEOSO 200 GR ARMONÍA,200 GR,ARMONÍA,,16/09/2024,UNI,1,16/09/2024,3,23/08/2024,3,1,,99.9,99.9,01/12/2023,JARDIN DEL ZEN
01/12/2023,358,601080110360024,,J0123,EXFOLIANTE OLEOSO 200 GR ENERGÍA,200 GR,ENERGÍA,,16/09/2024,UNI,3,16/09/2024,1,27/08/2024,3,1,,99.9,99.9,01/12/2023,JARDIN DEL ZEN
01/12/2023,359,601080110360028,,J0123,EXFOLIANTE OLEOSO 200 GR FELICIDAD,200 GR,FELICIDAD,,10/08/2024,UNI,2,28/06/2024,2,10/08/2024,4,0,,99.9,0,01/12/2023,JARDIN DEL ZEN
04/03/2024,360,601080110360065,,J0123,EXFOLIANTE OLEOSO 200 GR SERENIDAD,200 GR,SERENIDAD,,10/10/2024,UNI,0,16/09/2024,5,10/10/2024,5,0,,99.9,0,,JARDIN DEL ZEN
01/12/2023,361,601080110360073,,J0123,EXFOLIANTE OLEOSO 200 GR TRANQ.,200 GR,TRANQ.,,09/11/2024,UNI,4,16/09/2024,3,09/11/2024,7,0,,99.9,0,01/12/2023,JARDIN DEL ZEN
01/12/2023,305,601090010090003,,J0129,GEL ANTIBACTERIAL 35 ML AMOR,35 ML,AMOR,,07/09/2024,UNI,7,,0,07/09/2024,2,5,,8.9,44.5,01/12/2023,JARDIN DEL ZEN
01/12/2023,306,601090010090005,,J0129,GEL ANTIBACTERIAL 35 ML ARMONÍA,35 ML,ARMONÍA,,31/08/2024,UNI,6,,0,31/08/2024,2,4,,8.9,35.6,01/12/2023,JARDIN DEL ZEN
01/12/2023,307,601090010090024,,J0129,GEL ANTIBACTERIAL 35 ML ENERGÍA,35 ML,ENERGÍA,,16/10/2024,UNI,4,16/10/2024,1,31/08/2024,3,2,,8.9,17.8,01/12/2023,JARDIN DEL ZEN
01/12/2023,308,601090010090028,,J0129,GEL ANTIBACTERIAL 35 ML FELICIDAD,35 ML,FELICIDAD,,16/10/2024,UNI,5,16/10/2024,2,06/03/2024,2,5,,8.9,44.5,01/12/2023,JARDIN DEL ZEN
01/12/2023,309,601090010090065,,J0129,GEL ANTIBACTERIAL 35 ML SERENIDAD,35 ML,SERENIDAD,,01/11/2024,UNI,5,16/10/2024,4,01/11/2024,6,3,,8.9,26.7,01/12/2023,JARDIN DEL ZEN
01/12/2023,310,601090010090073,,J0129,GEL ANTIBACTERIAL 35 ML TRANQ.,35 ML,TRANQ.,,16/10/2024,UNI,4,16/10/2024,4,22/08/2024,4,4,,8.9,35.6,01/12/2023,JARDIN DEL ZEN
01/12/2023,514,601100010300019,,J0130,JABON AROMANDINA 100 GR COCA MENTA,100 GR,COCA MENTA,,02/10/2024,UNI,1,27/08/2024,4,02/10/2024,1,4,,22.9,91.6,01/12/2023,JARDIN DEL ZEN
01/12/2023,515,601100010300031,,J0130,JABON AROMANDINA 100 GR HIERBA LUISA,100 GR,HIERBA LUISA,,10/09/2024,UNI,2,01/06/2024,3,10/09/2024,3,2,,22.9,45.8,01/12/2023,JARDIN DEL ZEN
01/12/2023,517,601100010300053,,J0130,JABON AROMANDINA 100 GR MUÑA,100 GR,MUÑA,,28/10/2024,UNI,1,01/06/2024,2,28/10/2024,2,1,,22.9,22.9,01/12/2023,JARDIN DEL ZEN
01/12/2023,518,601100010300057,,J0130,JABON AROMANDINA 100 GR PALO SANTO,100 GR,PALO SANTO,,28/08/2024,UNI,7,01/06/2024,4,28/08/2024,9,2,,22.9,45.8,01/12/2023,JARDIN DEL ZEN
01/12/2023,519,601100010300063,,J0130,JABON AROMANDINA 100 GR RUDA,100 GR,RUDA,,25/08/2024,UNI,2,01/06/2024,4,25/08/2024,4,2,,22.9,45.8,01/12/2023,JARDIN DEL ZEN
01/12/2023,498,601100030300001,,J0132,JABON DE LA ABUELA 100 GR ALMENDRA VAINILLA,100 GR,ALMENDRA VAINILLA,,17/11/2024,UNI,2,14/10/2024,9,17/11/2024,10,1,,22.9,22.9,01/12/2023,JARDIN DEL ZEN
06/03/2024,499,601100030300029,,J0132,JABON DE LA ABUELA 100 GR FRUTAS SILVESTRES,100 GR,FRUTAS SILVESTRES,,06/11/2024,UNI,0,14/10/2024,10,06/11/2024,10,0,,22.9,0,,JARDIN DEL ZEN
01/12/2023,500,601100030300036,,J0132,"JABON DE LA ABUELA 100 GR LECHE, AVENA Y MIEL",100 GR,"LECHE, AVENA Y MIEL",,29/10/2024,UNI,2,14/10/2024,11,29/10/2024,12,1,,22.9,22.9,01/12/2023,JARDIN DEL ZEN
01/12/2023,501,601100030300037,,J0132,JABON DE LA ABUELA 100 GR LIMA LAVANDA,100 GR,LIMA LAVANDA,,23/10/2024,UNI,1,16/09/2024,5,23/10/2024,5,1,,22.9,22.9,01/12/2023,JARDIN DEL ZEN
01/12/2023,300,601100040150003,,J0133,JABON ESPUMOSO ROSTRO 200 ML AMOR,200 ML,AMOR,,05/11/2024,UNI,7,14/10/2024,19,05/11/2024,25,1,,75,75,01/12/2023,JARDIN DEL ZEN
01/12/2023,906,601100040370003,,J0133,JABON ESPUMOSO ROSTRO 50 ML AMOR,50 ML,AMOR,,08/11/2024,UNI,2,08/11/2024,15,08/10/2024,14,3,,29.9,89.7,01/12/2023,JARDIN DEL ZEN
01/12/2023,301,601100040150008,,J0133,JABON ESPUMOSO ROSTRO 200 ML BAMBOO,200 ML,BAMBOO,,17/11/2024,UNI,7,08/11/2024,25,17/11/2024,30,2,,75,150,01/12/2023,JARDIN DEL ZEN
01/12/2023,907,601100040370008,,J0133,JABON ESPUMOSO ROSTRO 50 ML BAMBOO,50 ML,BAMBOO,,08/11/2024,UNI,2,08/11/2024,18,04/11/2024,17,3,,29.9,89.7,01/12/2023,JARDIN DEL ZEN
01/12/2023,302,601100040150024,,J0133,JABON ESPUMOSO ROSTRO 200 ML ENERGÍA,200 ML,ENERGÍA,,01/11/2024,UNI,5,14/10/2024,14,01/11/2024,19,0,,75,0,01/12/2023,JARDIN DEL ZEN
01/12/2023,908,601100040370024,,J0133,JABON ESPUMOSO ROSTRO 50 ML ENERGÍA,50 ML,ENERGÍA,,11/11/2024,UNI,3,08/11/2024,8,11/11/2024,10,1,,29.9,29.9,01/12/2023,JARDIN DEL ZEN
01/12/2023,303,601100040150031,,J0133,JABON ESPUMOSO ROSTRO 200 ML HIERBA LUISA,200 ML,HIERBA LUISA,,18/11/2024,UNI,9,14/10/2024,17,18/11/2024,26,0,,75,0,01/12/2023,JARDIN DEL ZEN
01/12/2023,909,601100040370031,,J0133,JABON ESPUMOSO ROSTRO 50 ML HIERBA LUISA,50 ML,HIERBA LUISA,,18/11/2024,UNI,3,08/11/2024,9,18/11/2024,12,0,,29.9,0,01/12/2023,JARDIN DEL ZEN
01/12/2023,304,601100040150067,,J0133,JABON ESPUMOSO ROSTRO 200 ML TE VERDE,200 ML,TE VERDE,,16/11/2024,UNI,10,08/11/2024,23,16/11/2024,31,2,,75,150,01/12/2023,JARDIN DEL ZEN
01/12/2023,910,601100040370067,,J0133,JABON ESPUMOSO ROSTRO 50 ML TE VERDE,50 ML,TE VERDE,,10/11/2024,UNI,1,14/10/2024,14,10/11/2024,14,1,,29.9,29.9,01/12/2023,JARDIN DEL ZEN
01/12/2023,579,601100050000000,,J0134,JABON GLICERINA - TAJADA,.,.,,26/01/2024,UNI,1,,0,26/01/2024,1,0,,16.9,0,01/12/2023,JARDIN DEL ZEN
01/12/2023,508,601100100320007,,J0139,JABON HERBAL 180 GR ASTRINGENTE,180 GR,ASTRINGENTE,,18/11/2024,UNI,6,08/11/2024,27,18/11/2024,30,3,,39.9,119.7,01/12/2023,JARDIN DEL ZEN
01/12/2023,509,601100100320027,,J0139,JABON HERBAL 180 GR EXFOLIANTE,180 GR,EXFOLIANTE,,27/10/2024,UNI,2,01/06/2024,9,27/10/2024,10,1,,39.9,39.9,01/12/2023,JARDIN DEL ZEN
01/12/2023,510,601100100320032,,J0139,JABON HERBAL 180 GR HUMECTANTE,180 GR,HUMECTANTE,,14/10/2024,UNI,11,14/10/2024,17,16/09/2024,24,4,,39.9,159.6,01/12/2023,JARDIN DEL ZEN
01/12/2023,511,601100100320063,,J0139,JABON HERBAL 180 GR RUDA,180 GR,RUDA,,28/10/2024,UNI,2,28/10/2024,17,27/10/2024,18,1,,22.9,22.9,01/12/2023,JARDIN DEL ZEN
01/12/2023,512,601100100320072,,J0139,JABON HERBAL 180 GR TONIFICANTE,180 GR,TONIFICANTE,,14/10/2024,UNI,10,14/10/2024,16,20/09/2024,22,4,,39.9,159.6,01/12/2023,JARDIN DEL ZEN
01/12/2023,502,601100290300002,,J0158,JABON OLIVA 100 GR ALMENDRAS,100 GR,ALMENDRAS,,31/10/2024,UNI,3,11/06/2024,2,31/10/2024,5,0,,22.9,0,01/12/2023,JARDIN DEL ZEN
01/12/2023,503,601100290300017,,J0158,JABON OLIVA 100 GR CHOCOLATE,100 GR,CHOCOLATE,,31/10/2024,UNI,1,11/06/2024,6,31/10/2024,5,2,,22.9,45.8,01/12/2023,JARDIN DEL ZEN
01/12/2023,504,601100290300019,,J0158,JABON OLIVA 100 GR COCA MENTA,100 GR,COCA MENTA,,31/10/2024,UNI,3,27/08/2024,2,31/10/2024,5,0,,22.9,0,01/12/2023,JARDIN DEL ZEN
01/12/2023,505,601100290300020,,J0158,JABON OLIVA 100 GR COCO,100 GR,COCO,,09/09/2024,UNI,2,11/06/2024,6,09/09/2024,6,2,,22.9,45.8,01/12/2023,JARDIN DEL ZEN
01/12/2023,506,601100290300035,,J0158,JABON OLIVA 100 GR LAVANDA,100 GR,LAVANDA,,26/10/2024,UNI,3,30/09/2024,6,26/10/2024,7,2,,22.9,45.8,01/12/2023,JARDIN DEL ZEN
01/12/2023,507,601100290300044,,J0158,JABON OLIVA 100 GR MANZANILLA,100 GR,MANZANILLA,,03/11/2024,UNI,6,11/06/2024,3,03/11/2024,8,1,,22.9,22.9,01/12/2023,JARDIN DEL ZEN
01/12/2023,959,601120010370031,,J0164,LOCION PARA MANOS Y CUERPO 50 ML HIERBA LUISA,50 ML,HIERBA LUISA,,29/08/2024,UNI,2,01/06/2024,3,29/08/2024,5,0,,19.9,0,01/12/2023,JARDIN DEL ZEN
01/12/2023,960,601120010370050,,J0164,LOCION PARA MANOS Y CUERPO 50 ML MENTA,50 ML,MENTA,,27/07/2024,UNI,2,01/06/2024,1,27/07/2024,2,1,,19.9,19.9,01/12/2023,JARDIN DEL ZEN
01/12/2023,573,601120010370053,,J0164,LOCION PARA MANOS Y CUERPO 50 ML MUÑA,50 ML,MUÑA,,01/06/2024,UNI,1,01/06/2024,3,01/06/2024,3,1,,19.9,19.9,01/12/2023,JARDIN DEL ZEN
01/12/2023,1012,601120010370057,,J0164,LOCION PARA MANOS Y CUERPO 50 ML PALO SANTO,50 ML,PALO SANTO,,01/06/2024,UNI,4,01/06/2024,3,01/05/2024,5,2,,19.9,39.8,01/12/2023,JARDIN DEL ZEN
01/12/2023,549,601130020390030,,J0166,SALES EN BALA 80 GR FRUTAS TROPICALES,80 GR,FRUTAS TROPICALES,,27/08/2024,UNI,1,14/06/2024,2,27/08/2024,2,1,,19.5,19.5,01/12/2023,JARDIN DEL ZEN
01/12/2023,550,601130020390031,,J0166,SALES EN BALA 80 GR HIERBA LUISA,80 GR,HIERBA LUISA,,14/10/2024,UNI,1,11/06/2024,3,14/10/2024,4,0,,19.5,0,01/12/2023,JARDIN DEL ZEN
01/12/2023,551,601130020390036,,J0166,"SALES EN BALA 80 GR LECHE, AVENA Y MIEL",80 GR,"LECHE, AVENA Y MIEL",,11/06/2024,UNI,1,11/06/2024,4,18/04/2024,2,3,,19.5,58.5,01/12/2023,JARDIN DEL ZEN
01/12/2023,552,601130020390044,,J0166,SALES EN BALA 80 GR MANZANILLA,80 GR,MANZANILLA,,11/06/2024,UNI,2,11/06/2024,4,20/03/2024,4,2,,19.5,39,01/12/2023,JARDIN DEL ZEN
01/12/2023,553,601130020390062,,J0166,SALES EN BALA 80 GR ROSAS,80 GR,ROSAS,,12/09/2024,UNI,1,11/06/2024,5,12/09/2024,5,1,,19.5,19.5,01/12/2023,JARDIN DEL ZEN
01/12/2023,627,604010010000046,,J0187,KIT ALMOHADILLA LAVANDA- MANZANILLA,.,LAVANDA- MANZANILLA,,08/11/2024,UNI,3,08/11/2024,20,25/10/2024,20,3,,105,315,01/12/2023,JARDIN DEL ZEN
01/12/2023,590,604010020000000,,J0188,KIT BARRILITO,.,.,,27/08/2024,UNI,3,09/05/2024,7,27/08/2024,7,3,,71.9,215.7,01/12/2023,JARDIN DEL ZEN
01/12/2023,591,604010030000000,,J0189,KIT BOTANICO,.,.,,08/11/2024,UNI,5,08/11/2024,17,25/10/2024,20,2,,65,130,01/12/2023,JARDIN DEL ZEN
01/12/2023,575,604010040000000,,J0190,KIT BURBUJA,.,.,,08/11/2024,UNI,2,08/11/2024,11,03/11/2024,12,1,,65,65,01/12/2023,JARDIN DEL ZEN
01/12/2023,574,604010050000000,,J0191,KIT COCO,.,.,,08/11/2024,UNI,2,08/11/2024,6,26/10/2024,6,2,,115,230,01/12/2023,JARDIN DEL ZEN
01/12/2023,592,604010060000000,,J0192,KIT COFRE DE ALMENDRAS,.,.,,16/09/2024,UNI,2,16/09/2024,10,24/08/2024,10,2,,110,220,01/12/2023,JARDIN DEL ZEN
01/12/2023,594,604010080000000,,J0194,KIT HIERBA LUISA,.,.,,08/09/2024,UNI,2,09/05/2024,6,08/09/2024,6,2,,63,126,01/12/2023,JARDIN DEL ZEN
01/12/2023,597,604010110000000,,J0197,KIT FRESH VERBENA,.,.,,30/09/2024,UNI,1,30/09/2024,6,14/09/2024,5,2,,130,260,01/12/2023,JARDIN DEL ZEN
01/12/2023,589,604010130000000,,J0199,KIT TETERA,.,.,,13/11/2024,UNI,3,16/10/2024,16,13/11/2024,18,1,,95,95,01/12/2023,JARDIN DEL ZEN
01/12/2023,599,604010140000000,,J0200,KIT TIARE,.,.,,08/11/2024,UNI,1,08/11/2024,4,26/09/2024,3,2,,90,180,01/12/2023,JARDIN DEL ZEN
01/12/2023,601,604010160000000,,J0202,KIT VELA BOTÁNICA,.,.,,02/09/2024,UNI,2,02/09/2024,4,10/08/2024,5,1,,79.9,79.9,01/12/2023,JARDIN DEL ZEN
06/01/2024,534,604010170380065,,J0203,KIT ZEN SERENIDAD,.,SERENIDAD,,19/02/2024,UNI,0,19/02/2024,1,06/01/2024,1,0,,55.25,0,,JARDIN DEL ZEN
01/12/2023,578,601100340000000,,J0205,JABON DE LA ABUELA CAJA X 3 UNIDADES,.,.,,16/09/2024,UNI,1,16/09/2024,17,25/08/2024,15,3,,59.9,179.7,01/12/2023,JARDIN DEL ZEN
01/12/2023,580,601100350000000,,J0206,JABON OLIVA CAJA X 3 UNIDADES,.,.,,27/08/2024,UNI,6,01/06/2024,14,27/08/2024,17,3,,59.9,179.7,01/12/2023,JARDIN DEL ZEN
01/12/2023,581,601130070000000,,J0207,SALES EN BALA CAJA X 4 UNIDADES,.,.,,16/09/2024,UNI,2,16/09/2024,6,22/08/2024,6,2,,58.9,117.8,01/12/2023,JARDIN DEL ZEN
17/08/2024,678,604010180000000,,J0219,KIT TIARE +JOJOBA,.,.,,17/08/2024,UNI,0,,0,17/08/2024,0,0,,105,0,,JARDIN DEL ZEN
01/12/2023,690,601040040140056,,J0230,COLONIAS EDICION ESPECIAL 180 ML ORQUIDEA BLANCA,180 ML,ORQUIDEA BLANCA,,16/11/2024,UNI,11,28/10/2024,91,16/11/2024,96,6,,59,354,01/12/2023,JARDIN DEL ZEN
01/12/2023,760,601040040140084,,J0230,COLONIAS EDICION ESPECIAL 180 ML TE BLANCO,180 ML,TE BLANCO,,28/08/2024,UNI,3,,0,28/08/2024,3,0,,59,0,01/12/2023,JARDIN DEL ZEN
01/12/2023,692,601040040140083,,J0230,COLONIAS EDICION ESPECIAL 180 ML TÉ VERBENA,180 ML,TÉ VERBENA,,31/10/2024,UNI,3,30/09/2024,30,31/10/2024,24,9,,59,531,01/12/2023,JARDIN DEL ZEN
01/12/2023,717,605010040000000,,J0234,ALMOHADILLA CINTURA ED. LIMITADA,.,.,,27/08/2024,UNI,1,27/08/2024,1,31/05/2024,1,1,,93.9,93.9,01/12/2023,JARDIN DEL ZEN
01/12/2023,718,605010050000000,,J0235,ALMOHADILLA CUELLO ED.LIMITADA,.,.,,13/11/2024,UNI,1,,0,13/11/2024,1,0,,93.9,0,01/12/2023,JARDIN DEL ZEN
01/12/2023,719,604010190000000,,J0236,KIT ORQUIDEA BLANCA,.,.,,06/11/2024,UNI,3,30/09/2024,6,06/11/2024,9,0,,138,0,01/12/2023,JARDIN DEL ZEN
01/12/2023,729,603010180000000,,J0240,CANASTA COLORINCHE,.,.,,27/08/2024,UNI,2,,0,27/08/2024,1,1,,16.8,16.8,01/12/2023,JARDIN DEL ZEN
01/12/2023,731,601160010000000,,J0241,BLEND BABY FACE,.,.,,10/11/2024,UNI,12,28/10/2024,30,10/11/2024,42,0,,61.9,0,01/12/2023,JARDIN DEL ZEN
01/12/2023,732,601160020000000,,J0242,BLEND POWER HAIR,.,.,,03/11/2024,UNI,3,13/08/2024,12,03/11/2024,15,0,,61.9,0,01/12/2023,JARDIN DEL ZEN
01/12/2023,733,601160030000000,,J0243,BLEND SEXY LOOK,.,.,,14/10/2024,UNI,2,14/10/2024,12,04/09/2024,11,3,,61.9,185.7,01/12/2023,JARDIN DEL ZEN
11/06/2024,943,603010190000000,,J0256,ESPONJA VEGETAL - 1/2  LOOFA,.,.,,01/09/2024,UNI,0,11/06/2024,3,01/09/2024,3,0,,6,0,,JARDIN DEL ZEN
01/12/2023,945,601090030000000,,J0258,GEL ANTIBACTERIAL RULETA,.,.,,26/10/2024,UNI,6,,0,26/10/2024,6,0,,1,0,01/12/2023,JARDIN DEL ZEN
01/12/2023,946,601030100000000,,J0261,BURBUJAS MINI RULETA,.,.,,22/10/2024,UNI,6,02/09/2024,8,22/10/2024,11,3,,1,3,01/12/2023,JARDIN DEL ZEN
01/12/2023,947,601140180000000,,J0262,SHAMPOO MINI RULETA,.,.,,16/11/2024,UNI,8,09/07/2024,41,16/11/2024,16,33,,1,33,01/12/2023,JARDIN DEL ZEN
01/12/2023,948,601050150000000,,J0263,CONDITIONER MINI RULETA,.,.,,16/11/2024,UNI,4,09/07/2024,41,16/11/2024,6,39,,1,39,01/12/2023,JARDIN DEL ZEN
01/12/2023,949,602020100000000,,J0264,MINI SPRAYS RULETA,.,.,,07/10/2024,UNI,12,01/06/2024,4,07/10/2024,13,3,,1,3,01/12/2023,JARDIN DEL ZEN
01/12/2023,944,601010090000000,,J0265,MINI ACEITE NUTRITIVO RULETA,.,.,,08/11/2024,UNI,11,08/11/2024,6,18/10/2024,14,3,,1,3,01/12/2023,JARDIN DEL ZEN
01/12/2023,953,604010240000003,,J0267,KIT ZEN RENOVADO AMOR,.,AMOR,,07/11/2024,UNI,3,14/10/2024,19,07/11/2024,21,1,,75,75,01/12/2023,JARDIN DEL ZEN
01/12/2023,954,604010240000005,,J0267,KIT ZEN RENOVADO ARMONÍA,.,ARMONÍA,,29/10/2024,UNI,2,14/10/2024,14,29/10/2024,16,0,,75,0,01/12/2023,JARDIN DEL ZEN
01/12/2023,955,604010240000024,,J0267,KIT ZEN RENOVADO ENERGÍA,.,ENERGÍA,,14/10/2024,UNI,3,14/10/2024,13,09/09/2024,14,2,,75,150,01/12/2023,JARDIN DEL ZEN
01/12/2023,956,604010240000028,,J0267,KIT ZEN RENOVADO FELICIDAD,.,FELICIDAD,,14/11/2024,UNI,2,08/11/2024,17,14/11/2024,18,1,,75,75,01/12/2023,JARDIN DEL ZEN
01/12/2023,957,604010240000065,,J0267,KIT ZEN RENOVADO SERENIDAD,.,SERENIDAD,,08/11/2024,UNI,3,08/11/2024,22,22/10/2024,23,2,,75,150,01/12/2023,JARDIN DEL ZEN
01/12/2023,958,604010240000073,,J0267,KIT ZEN RENOVADO TRANQ.,.,TRANQ.,,08/11/2024,UNI,1,08/11/2024,26,19/10/2024,25,2,,75,150,01/12/2023,JARDIN DEL ZEN
01/12/2023,967,602050190000000,,J0268,DIFUSOR CANDLE LAMP #1 2023,.,.,,15/01/2024,UNI,2,,0,15/01/2024,2,0,,180,0,01/12/2023,JARDIN DEL ZEN
01/12/2023,966,602050200000000,,J0269,DIFUSOR VOLCANO #3 2023,.,.,,15/01/2024,UNI,1,,0,15/01/2024,1,0,,180,0,01/12/2023,JARDIN DEL ZEN
04/01/2024,964,602050220000000,,J0271,DIFUSOR FLAME #5 2023,.,.,,04/01/2024,UNI,0,,0,04/01/2024,0,0,,200,0,,JARDIN DEL ZEN
01/12/2023,971,601010100000000,,J0276,ACEITE DE LAVANDA REGALO,.,.,,19/02/2024,UNI,1,,0,19/02/2024,1,0,,1,0,01/12/2023,JARDIN DEL ZEN
